,GEOID,Median Income
10814,15000US060552016011,86328.0
10815,15000US060552016012,37172.0
10816,15000US060552016021,102969.0
10817,15000US060552016022,112297.0
10818,15000US060552016023,81250.0
10819,15000US060552016024,
10820,15000US060552017001,90536.0
10821,15000US060552017002,66850.0
10822,15000US060552017003,65667.0
10823,15000US060552017004,87344.0
10824,15000US060552017005,
10825,15000US060552017006,75714.0
10826,15000US060552018001,61118.0
10827,15000US060552018002,66071.0
10828,15000US060552019001,53750.0
10829,15000US060552019002,106111.0
10830,15000US060552020001,34124.0
10831,15000US060552020002,80625.0
10832,15000US060552020003,96162.0
10833,15000US060552020004,58125.0
10834,15000US060570001021,62206.0
10835,15000US060570001022,64196.0
10836,15000US060570001023,56029.0
10837,15000US060570001024,79890.0
10838,15000US060570001031,68615.0
10839,15000US060570001032,57721.0
10840,15000US060570001033,56382.0
10841,15000US060570001034,73125.0
10842,15000US060570001035,81801.0
10843,15000US060570001036,98026.0
10844,15000US060570001037,77344.0
10845,15000US060570001041,48155.0
10846,15000US060570001042,41750.0
10847,15000US060570001043,37604.0
10848,15000US060570001051,53917.0
10849,15000US060570001052,
10850,15000US060570001053,55000.0
10851,15000US060570002001,70833.0
10852,15000US060570002002,68854.0
10853,15000US060570003001,48750.0
10854,15000US060570003002,72188.0
10855,15000US060570004011,
10856,15000US060570004012,49023.0
10857,15000US060570004013,76949.0
10858,15000US060570004014,58400.0
10859,15000US060570004021,40927.0
10860,15000US060570004022,61890.0
10861,15000US060570004023,66373.0
10862,15000US060570004024,79922.0
10863,15000US060570005011,40469.0
10864,15000US060570005012,38194.0
10865,15000US060570005013,52059.0
10866,15000US060570005014,26703.0
10867,15000US060570005015,34432.0
10868,15000US060570005021,
10869,15000US060570005022,37019.0
10870,15000US060570005023,47194.0
10871,15000US060570005024,38362.0
10872,15000US060570006001,22071.0
10873,15000US060570006002,22895.0
10874,15000US060570006003,50956.0
10875,15000US060570006004,34688.0
10876,15000US060570006005,45063.0
10877,15000US060570007011,
10878,15000US060570007012,52279.0
10879,15000US060570007013,64907.0
10880,15000US060570007014,83088.0
10881,15000US060570007015,45893.0
10882,15000US060570007016,60625.0
10883,15000US060570007021,68125.0
10884,15000US060570007022,60938.0
10885,15000US060570008011,69097.0
10886,15000US060570008012,72417.0
10887,15000US060570008013,77991.0
10888,15000US060570008021,50714.0
10889,15000US060570008022,36425.0
10890,15000US060570008023,65741.0
10891,15000US060570008024,67237.0
10892,15000US060570009001,51813.0
10893,15000US060570009002,56042.0
10894,15000US060570009003,
10895,15000US060570012031,102750.0
10896,15000US060570012032,
10897,15000US060570012033,94762.0
10898,15000US060570012041,63164.0
10899,15000US060570012042,64625.0
10900,15000US060570012043,74571.0
10901,15000US060570012051,98664.0
10902,15000US060570012052,83790.0
10903,15000US060570012053,93056.0
10904,15000US060570012061,71938.0
10905,15000US060570012062,45786.0
10906,15000US060570012063,57262.0
10907,15000US060570012064,75307.0
10908,15000US060570012065,102969.0
10909,15000US060590011011,71250.0
10910,15000US060590011012,86648.0
10911,15000US060590011013,66375.0
10912,15000US060590011014,91912.0
10913,15000US060590011021,69500.0
10914,15000US060590011022,85588.0
10915,15000US060590011023,78611.0
10916,15000US060590011031,54091.0
10917,15000US060590011032,38000.0
10918,15000US060590011033,60660.0
10919,15000US060590012011,58798.0
10920,15000US060590012012,47188.0
10921,15000US060590012013,42266.0
10922,15000US060590012021,86042.0
10923,15000US060590012022,54250.0
10924,15000US060590012023,44167.0
10925,15000US060590013011,81979.0
10926,15000US060590013012,114286.0
10927,15000US060590013013,106442.0
10928,15000US060590013014,54000.0
10929,15000US060590013015,57188.0
10930,15000US060590013031,59412.0
10931,15000US060590013032,81229.0
10932,15000US060590013033,62244.0
10933,15000US060590013041,58594.0
10934,15000US060590013042,62977.0
10935,15000US060590014011,76932.0
10936,15000US060590014012,
10937,15000US060590014013,60278.0
10938,15000US060590014014,37313.0
10939,15000US060590014021,58377.0
10940,15000US060590014022,99583.0
10941,15000US060590014031,101250.0
10942,15000US060590014032,78398.0
10943,15000US060590014041,70139.0
10944,15000US060590014042,59438.0
10945,15000US060590014043,59208.0
10946,15000US060590015011,47365.0
10947,15000US060590015012,109191.0
10948,15000US060590015013,114821.0
10949,15000US060590015031,92083.0
10950,15000US060590015032,76528.0
10951,15000US060590015033,70515.0
10952,15000US060590015034,94559.0
10953,15000US060590015041,88036.0
10954,15000US060590015042,67083.0
10955,15000US060590015043,75156.0
10956,15000US060590015044,76296.0
10957,15000US060590015051,130990.0
10958,15000US060590015052,83311.0
10959,15000US060590015053,94375.0
10960,15000US060590015054,78839.0
10961,15000US060590015061,47545.0
10962,15000US060590015062,99500.0
10963,15000US060590015071,57462.0
10964,15000US060590015072,79511.0
10965,15000US060590015073,81875.0
10966,15000US060590016011,54118.0
10967,15000US060590016012,74620.0
10968,15000US060590016013,127242.0
10969,15000US060590016014,122500.0
10970,15000US060590016015,94770.0
10971,15000US060590016016,111161.0
10972,15000US060590016021,179722.0
10973,15000US060590016022,137375.0
10974,15000US060590016023,154118.0
10975,15000US060590016024,78988.0
10976,15000US060590016025,106667.0
10977,15000US060590017041,107917.0
10978,15000US060590017042,62635.0
10979,15000US060590017043,122692.0
10980,15000US060590017051,69900.0
10981,15000US060590017052,75385.0
10982,15000US060590017053,147250.0
10983,15000US060590017061,132361.0
10984,15000US060590017062,89732.0
10985,15000US060590017063,91154.0
10986,15000US060590017064,211250.0
10987,15000US060590017071,121534.0
10988,15000US060590017072,101250.0
10989,15000US060590017073,75714.0
10990,15000US060590017074,62941.0
10991,15000US060590017081,67143.0
10992,15000US060590017082,132917.0
10993,15000US060590017083,79306.0
10994,15000US060590018011,32438.0
10995,15000US060590018012,29219.0
10996,15000US060590018013,61136.0
10997,15000US060590018014,58929.0
10998,15000US060590018021,
10999,15000US060590018022,72500.0
11000,15000US060590018023,39875.0
11001,15000US060590018024,42411.0
11002,15000US060590018025,31579.0
11003,15000US060590019011,78304.0
11004,15000US060590019012,71058.0
11005,15000US060590019021,76688.0
11006,15000US060590019022,81000.0
11007,15000US060590019031,90263.0
11008,15000US060590019032,46111.0
11009,15000US060590110001,
11010,15000US060590110002,96458.0
11011,15000US060590110003,65000.0
11012,15000US060590110004,74896.0
11013,15000US060590110005,
11014,15000US060590110006,62283.0
11015,15000US060590111011,41827.0
11016,15000US060590111012,66699.0
11017,15000US060590111021,77083.0
11018,15000US060590111022,53897.0
11019,15000US060590111023,63981.0
11020,15000US060590112001,27813.0
11021,15000US060590112002,100500.0
11022,15000US060590112003,84286.0
11023,15000US060590112004,69419.0
11024,15000US060590113001,56316.0
11025,15000US060590113002,123289.0
11026,15000US060590113003,52404.0
11027,15000US060590114011,45795.0
11028,15000US060590114012,95893.0
11029,15000US060590114021,98750.0
11030,15000US060590114022,116750.0
11031,15000US060590114031,59844.0
11032,15000US060590114032,58447.0
11033,15000US060590114033,38133.0
11034,15000US060590114034,61563.0
11035,15000US060590114035,77500.0
11036,15000US060590115021,53036.0
11037,15000US060590115022,44470.0
11038,15000US060590115023,85568.0
11039,15000US060590115031,102083.0
11040,15000US060590115032,89063.0
11041,15000US060590115041,73235.0
11042,15000US060590115042,22534.0
11043,15000US060590115043,49911.0
11044,15000US060590115044,40481.0
11045,15000US060590115045,21658.0
11046,15000US060590116011,51750.0
11047,15000US060590116012,35230.0
11048,15000US060590116013,37344.0
11049,15000US060590116014,60859.0
11050,15000US060590116015,37417.0
11051,15000US060590116016,72574.0
11052,15000US060590116021,50602.0
11053,15000US060590116022,52571.0
11054,15000US060590116023,57292.0
11055,15000US060590117071,98393.0
11056,15000US060590117072,155104.0
11057,15000US060590117073,57708.0
11058,15000US060590117081,42202.0
11059,15000US060590117082,41026.0
11060,15000US060590117083,105662.0
11061,15000US060590117091,113141.0
11062,15000US060590117092,126875.0
11063,15000US060590117093,92143.0
11064,15000US060590117101,103214.0
11065,15000US060590117102,97500.0
11066,15000US060590117111,59167.0
11067,15000US060590117112,80976.0
11068,15000US060590117113,44412.0
11069,15000US060590117114,27295.0
11070,15000US060590117115,
11071,15000US060590117121,94044.0
11072,15000US060590117122,62500.0
11073,15000US060590117123,68882.0
11074,15000US060590117141,79938.0
11075,15000US060590117151,68650.0
11076,15000US060590117152,69405.0
11077,15000US060590117153,121550.0
11078,15000US060590117161,92083.0
11079,15000US060590117162,128500.0
11080,15000US060590117171,100052.0
11081,15000US060590117172,93594.0
11082,15000US060590117181,103382.0
11083,15000US060590117182,88162.0
11084,15000US060590117201,34500.0
11085,15000US060590117202,45786.0
11086,15000US060590117203,41571.0
11087,15000US060590117211,40800.0
11088,15000US060590117212,43646.0
11089,15000US060590117213,63103.0
11090,15000US060590117221,61384.0
11091,15000US060590117222,29083.0
11092,15000US060590117223,100962.0
11093,15000US060590218021,49263.0
11094,15000US060590218022,87868.0
11095,15000US060590218023,90580.0
11096,15000US060590218024,42130.0
11097,15000US060590218025,66736.0
11098,15000US060590218071,72368.0
11099,15000US060590218072,105375.0
11100,15000US060590218091,138690.0
11101,15000US060590218092,87841.0
11102,15000US060590218101,120938.0
11103,15000US060590218102,97500.0
11104,15000US060590218103,121750.0
11105,15000US060590218121,147063.0
11106,15000US060590218122,120673.0
11107,15000US060590218123,140156.0
11108,15000US060590218124,66993.0
11109,15000US060590218131,
11110,15000US060590218141,115208.0
11111,15000US060590218142,64504.0
11112,15000US060590218143,180600.0
11113,15000US060590218144,112813.0
11114,15000US060590218151,119271.0
11115,15000US060590218152,88214.0
11116,15000US060590218153,118477.0
11117,15000US060590218161,103710.0
11118,15000US060590218162,108409.0
11119,15000US060590218163,84931.0
11120,15000US060590218171,101538.0
11121,15000US060590218172,115455.0
11122,15000US060590218201,146417.0
11123,15000US060590218202,130625.0
11124,15000US060590218211,80957.0
11125,15000US060590218212,83594.0
11126,15000US060590218213,76884.0
11127,15000US060590218221,117000.0
11128,15000US060590218222,163073.0
11129,15000US060590218223,98036.0
11130,15000US060590218224,89607.0
11131,15000US060590218231,125515.0
11132,15000US060590218241,137292.0
11133,15000US060590218242,162586.0
11134,15000US060590218251,137198.0
11135,15000US060590218252,108977.0
11136,15000US060590218261,82908.0
11137,15000US060590218262,74792.0
11138,15000US060590218271,86645.0
11139,15000US060590218272,165875.0
11140,15000US060590218281,225673.0
11141,15000US060590218282,147083.0
11142,15000US060590218283,139205.0
11143,15000US060590218291,133500.0
11144,15000US060590218292,184375.0
11145,15000US060590218293,210347.0
11146,15000US060590218301,174375.0
11147,15000US060590218302,129037.0
11148,15000US060590218303,131688.0
11149,15000US060590218304,82650.0
11150,15000US060590219031,98224.0
11151,15000US060590219032,108295.0
11152,15000US060590219033,89253.0
11153,15000US060590219051,138409.0
11154,15000US060590219052,104306.0
11155,15000US060590219053,113125.0
11156,15000US060590219121,175577.0
11157,15000US060590219122,128056.0
11158,15000US060590219123,161797.0
11159,15000US060590219131,131359.0
11160,15000US060590219132,73750.0
11161,15000US060590219133,99265.0
11162,15000US060590219134,59444.0
11163,15000US060590219141,83361.0
11164,15000US060590219142,122375.0
11165,15000US060590219151,94191.0
11166,15000US060590219152,155625.0
11167,15000US060590219161,94018.0
11168,15000US060590219162,112763.0
11169,15000US060590219171,146500.0
11170,15000US060590219172,111875.0
11171,15000US060590219173,118977.0
11172,15000US060590219181,87232.0
11173,15000US060590219182,91449.0
11174,15000US060590219183,72917.0
11175,15000US060590219191,116591.0
11176,15000US060590219192,124375.0
11177,15000US060590219201,
11178,15000US060590219202,132552.0
11179,15000US060590219203,125625.0
11180,15000US060590219204,123991.0
11181,15000US060590219211,143869.0
11182,15000US060590219212,158438.0
11183,15000US060590219221,73974.0
11184,15000US060590219222,70795.0
11185,15000US060590219223,188833.0
11186,15000US060590219224,74266.0
11187,15000US060590219231,144242.0
11188,15000US060590219232,107482.0
11189,15000US060590219233,116806.0
11190,15000US060590219234,135536.0
11191,15000US060590219241,
11192,15000US060590219242,132813.0
11193,15000US060590219243,102837.0
11194,15000US060590320021,172313.0
11195,15000US060590320022,111649.0
11196,15000US060590320023,113813.0
11197,15000US060590320024,116053.0
11198,15000US060590320031,131761.0
11199,15000US060590320032,93567.0
11200,15000US060590320033,130444.0
11201,15000US060590320111,83092.0
11202,15000US060590320112,117000.0
11203,15000US060590320121,132394.0
11204,15000US060590320122,131625.0
11205,15000US060590320123,69531.0
11206,15000US060590320131,70764.0
11207,15000US060590320132,180776.0
11208,15000US060590320133,91250.0
11209,15000US060590320141,67308.0
11210,15000US060590320142,38929.0
11211,15000US060590320151,93750.0
11212,15000US060590320152,94493.0
11213,15000US060590320153,67279.0
11214,15000US060590320154,135893.0
11215,15000US060590320201,126984.0
11216,15000US060590320202,113438.0
11217,15000US060590320203,101375.0
11218,15000US060590320221,72750.0
11219,15000US060590320222,90625.0
11220,15000US060590320223,57614.0
11221,15000US060590320231,180329.0
11222,15000US060590320232,135435.0
11223,15000US060590320233,105990.0
11224,15000US060590320271,67917.0
11225,15000US060590320272,87245.0
11226,15000US060590320281,101190.0
11227,15000US060590320282,77218.0
11228,15000US060590320291,101932.0
11229,15000US060590320292,107125.0
11230,15000US060590320293,83913.0
11231,15000US060590320301,112153.0
11232,15000US060590320302,89000.0
11233,15000US060590320311,138241.0
11234,15000US060590320312,146750.0
11235,15000US060590320321,129896.0
11236,15000US060590320322,105769.0
11237,15000US060590320331,82342.0
11238,15000US060590320332,114699.0
11239,15000US060590320333,86723.0
11240,15000US060590320341,130114.0
11241,15000US060590320342,199213.0
11242,15000US060590320343,169583.0
11243,15000US060590320351,108500.0
11244,15000US060590320352,95323.0
11245,15000US060590320361,102143.0
11246,15000US060590320362,111806.0
11247,15000US060590320371,58894.0
11248,15000US060590320372,199968.0
11249,15000US060590320373,51081.0
11250,15000US060590320381,139375.0
11251,15000US060590320382,181208.0
11252,15000US060590320383,140694.0
11253,15000US060590320391,137578.0
11254,15000US060590320392,109831.0
11255,15000US060590320393,56765.0
11256,15000US060590320394,127928.0
11257,15000US060590320401,133258.0
11258,15000US060590320402,139583.0
11259,15000US060590320411,90938.0
11260,15000US060590320421,161563.0
11261,15000US060590320422,88750.0
11262,15000US060590320423,194375.0
11263,15000US060590320431,167454.0
11264,15000US060590320432,175363.0
11265,15000US060590320441,155188.0
11266,15000US060590320442,158250.0
11267,15000US060590320443,250001.0
11268,15000US060590320444,150705.0
11269,15000US060590320451,153194.0
11270,15000US060590320452,127708.0
11271,15000US060590320461,153000.0
11272,15000US060590320462,131563.0
11273,15000US060590320463,212679.0
11274,15000US060590320464,206957.0
11275,15000US060590320471,57500.0
11276,15000US060590320472,91842.0
11277,15000US060590320473,85231.0
11278,15000US060590320474,84246.0
11279,15000US060590320481,144583.0
11280,15000US060590320482,80250.0
11281,15000US060590320483,145094.0
11282,15000US060590320484,160625.0
11283,15000US060590320491,111300.0
11284,15000US060590320492,
11285,15000US060590320493,86321.0
11286,15000US060590320494,160156.0
11287,15000US060590320501,64653.0
11288,15000US060590320502,127375.0
11289,15000US060590320503,119432.0
11290,15000US060590320511,80577.0
11291,15000US060590320512,62440.0
11292,15000US060590320513,57270.0
11293,15000US060590320514,58323.0
11294,15000US060590320531,147829.0
11295,15000US060590320532,115833.0
11296,15000US060590320533,79000.0
11297,15000US060590320534,54508.0
11298,15000US060590320541,59167.0
11299,15000US060590320542,75625.0
11300,15000US060590320543,53200.0
11301,15000US060590320544,75269.0
11302,15000US060590320551,79348.0
11303,15000US060590320552,34219.0
11304,15000US060590320553,91607.0
11305,15000US060590320554,113603.0
11306,15000US060590320561,188443.0
11307,15000US060590320562,104432.0
11308,15000US060590320563,197827.0
11309,15000US060590320564,49184.0
11310,15000US060590320565,121000.0
11311,15000US060590320571,115426.0
11312,15000US060590320572,175417.0
11313,15000US060590320573,154375.0
11314,15000US060590320581,211887.0
11315,15000US060590320582,134167.0
11316,15000US060590320591,142578.0
11317,15000US060590320592,150911.0
11318,15000US060590320593,142381.0
11319,15000US060590320594,104309.0
11320,15000US060590320595,112169.0
11321,15000US060590320611,141047.0
11322,15000US060590320612,120192.0
11323,15000US060590421031,74003.0
11324,15000US060590421032,93083.0
11325,15000US060590421033,82875.0
11326,15000US060590421034,52159.0
11327,15000US060590421035,175897.0
11328,15000US060590421061,115500.0
11329,15000US060590421062,74798.0
11330,15000US060590421071,59896.0
11331,15000US060590421072,45479.0
11332,15000US060590421081,84451.0
11333,15000US060590421082,
11334,15000US060590421083,70458.0
11335,15000US060590421084,55646.0
11336,15000US060590421085,
11337,15000US060590421091,60212.0
11338,15000US060590421092,121188.0
11339,15000US060590421093,51750.0
11340,15000US060590421094,174886.0
11341,15000US060590421111,126429.0
11342,15000US060590421112,
11343,15000US060590421113,131324.0
11344,15000US060590421114,142014.0
11345,15000US060590421121,116613.0
11346,15000US060590421122,104535.0
11347,15000US060590421123,172426.0
11348,15000US060590421131,113158.0
11349,15000US060590421132,110208.0
11350,15000US060590421133,72500.0
11351,15000US060590421134,108333.0
11352,15000US060590421141,66797.0
11353,15000US060590421142,87045.0
11354,15000US060590421143,123947.0
11355,15000US060590422011,45561.0
11356,15000US060590422012,
11357,15000US060590422013,75505.0
11358,15000US060590422014,81316.0
11359,15000US060590422015,89732.0
11360,15000US060590422031,172206.0
11361,15000US060590422032,50303.0
11362,15000US060590422033,76618.0
11363,15000US060590422034,126042.0
11364,15000US060590422035,70625.0
11365,15000US060590422036,173591.0
11366,15000US060590422051,113068.0
11367,15000US060590422052,93810.0
11368,15000US060590422053,126397.0
11369,15000US060590422054,111375.0
11370,15000US060590422061,58750.0
11371,15000US060590422062,79653.0
11372,15000US060590423051,116786.0
11373,15000US060590423052,157000.0
11374,15000US060590423053,177344.0
11375,15000US060590423071,123846.0
11376,15000US060590423072,160938.0
11377,15000US060590423073,116473.0
11378,15000US060590423074,50461.0
11379,15000US060590423075,75625.0
11380,15000US060590423101,36307.0
11381,15000US060590423102,79286.0
11382,15000US060590423103,85560.0
11383,15000US060590423104,46657.0
11384,15000US060590423105,58398.0
11385,15000US060590423106,142153.0
11386,15000US060590423111,82007.0
11387,15000US060590423112,182542.0
11388,15000US060590423113,91033.0
11389,15000US060590423114,113750.0
11390,15000US060590423121,66458.0
11391,15000US060590423122,27708.0
11392,15000US060590423123,47028.0
11393,15000US060590423124,38414.0
11394,15000US060590423131,83750.0
11395,15000US060590423132,81053.0
11396,15000US060590423133,69750.0
11397,15000US060590423134,95641.0
11398,15000US060590423135,40288.0
11399,15000US060590423151,80667.0
11400,15000US060590423152,91897.0
11401,15000US060590423153,101827.0
11402,15000US060590423154,88988.0
11403,15000US060590423155,56686.0
11404,15000US060590423171,76250.0
11405,15000US060590423172,122656.0
11406,15000US060590423173,97969.0
11407,15000US060590423191,189750.0
11408,15000US060590423192,103523.0
11409,15000US060590423201,64605.0
11410,15000US060590423202,58542.0
11411,15000US060590423203,73750.0
11412,15000US060590423204,72841.0
11413,15000US060590423231,116736.0
11414,15000US060590423232,108824.0
11415,15000US060590423233,136349.0
11416,15000US060590423234,
11417,15000US060590423241,145104.0
11418,15000US060590423242,35656.0
11419,15000US060590423243,71208.0
11420,15000US060590423244,83281.0
11421,15000US060590423251,157500.0
11422,15000US060590423252,99292.0
11423,15000US060590423261,69174.0
11424,15000US060590423262,105000.0
11425,15000US060590423271,124200.0
11426,15000US060590423272,85952.0
11427,15000US060590423273,131719.0
11428,15000US060590423281,205163.0
11429,15000US060590423282,164911.0
11430,15000US060590423291,99688.0
11431,15000US060590423292,136429.0
11432,15000US060590423293,97431.0
11433,15000US060590423301,147670.0
11434,15000US060590423302,41737.0
11435,15000US060590423303,77143.0
11436,15000US060590423311,153813.0
11437,15000US060590423312,49367.0
11438,15000US060590423313,84571.0
11439,15000US060590423321,138750.0
11440,15000US060590423322,182381.0
11441,15000US060590423323,101806.0
11442,15000US060590423331,188611.0
11443,15000US060590423332,188929.0
11444,15000US060590423341,39848.0
11445,15000US060590423342,53364.0
11446,15000US060590423343,134583.0
11447,15000US060590423344,119545.0
11448,15000US060590423351,61022.0
11449,15000US060590423352,106538.0
11450,15000US060590423361,125679.0
11451,15000US060590423362,142538.0
11452,15000US060590423371,96830.0
11453,15000US060590423372,128021.0
11454,15000US060590423373,140391.0
11455,15000US060590423381,116058.0
11456,15000US060590423382,76786.0
11457,15000US060590423391,92589.0
11458,15000US060590423392,77304.0
11459,15000US060590423393,72083.0
11460,15000US060590524041,86859.0
11461,15000US060590524081,92938.0
11462,15000US060590524082,79107.0
11463,15000US060590524083,116646.0
11464,15000US060590524084,126310.0
11465,15000US060590524101,73654.0
11466,15000US060590524102,25179.0
11467,15000US060590524103,64427.0
11468,15000US060590524104,140600.0
11469,15000US060590524111,78272.0
11470,15000US060590524112,94756.0
11471,15000US060590524113,121071.0
11472,15000US060590524151,131406.0
11473,15000US060590524152,134205.0
11474,15000US060590524161,95568.0
11475,15000US060590524162,90054.0
11476,15000US060590524163,136042.0
11477,15000US060590524171,96750.0
11478,15000US060590524172,46875.0
11479,15000US060590524173,145167.0
11480,15000US060590524174,149549.0
11481,15000US060590524181,61288.0
11482,15000US060590524182,81703.0
11483,15000US060590524183,112056.0
11484,15000US060590524184,79476.0
11485,15000US060590524191,126364.0
11486,15000US060590524192,138977.0
11487,15000US060590524201,107845.0
11488,15000US060590524202,112700.0
11489,15000US060590524203,146419.0
11490,15000US060590524204,213071.0
11491,15000US060590524211,151059.0
11492,15000US060590524212,144306.0
11493,15000US060590524213,121591.0
11494,15000US060590524214,55720.0
11495,15000US060590524221,104250.0
11496,15000US060590524222,121488.0
11497,15000US060590524223,144205.0
11498,15000US060590524231,136230.0
11499,15000US060590524232,61875.0
11500,15000US060590524233,112216.0
11501,15000US060590524241,60417.0
11502,15000US060590524242,92321.0
11503,15000US060590524243,108462.0
11504,15000US060590524251,69196.0
11505,15000US060590524252,90000.0
11506,15000US060590524253,38404.0
11507,15000US060590524254,101188.0
11508,15000US060590524261,154634.0
11509,15000US060590524262,102908.0
11510,15000US060590524263,172024.0
11511,15000US060590524271,145938.0
11512,15000US060590524272,110136.0
11513,15000US060590524281,190132.0
11514,15000US060590524282,96016.0
11515,15000US060590524283,120463.0
11516,15000US060590524284,147414.0
11517,15000US060590524285,106125.0
11518,15000US060590525021,95066.0
11519,15000US060590525022,116429.0
11520,15000US060590525023,99211.0
11521,15000US060590525024,121406.0
11522,15000US060590525051,82813.0
11523,15000US060590525052,86027.0
11524,15000US060590525053,69744.0
11525,15000US060590525054,45472.0
11526,15000US060590525061,128125.0
11527,15000US060590525062,98036.0
11528,15000US060590525111,135813.0
11529,15000US060590525112,124815.0
11530,15000US060590525113,154306.0
11531,15000US060590525114,
11532,15000US060590525115,104653.0
11533,15000US060590525116,97917.0
11534,15000US060590525131,109500.0
11535,15000US060590525132,135489.0
11536,15000US060590525133,64010.0
11537,15000US060590525134,137283.0
11538,15000US060590525135,53427.0
11539,15000US060590525136,91979.0
11540,15000US060590525141,61778.0
11541,15000US060590525142,111224.0
11542,15000US060590525143,101750.0
11543,15000US060590525144,86938.0
11544,15000US060590525151,152031.0
11545,15000US060590525152,185078.0
11546,15000US060590525153,87750.0
11547,15000US060590525154,85980.0
11548,15000US060590525155,152417.0
11549,15000US060590525171,68989.0
11550,15000US060590525172,109150.0
11551,15000US060590525173,141406.0
11552,15000US060590525181,86786.0
11553,15000US060590525191,84659.0
11554,15000US060590525192,115028.0
11555,15000US060590525193,81731.0
11556,15000US060590525194,61442.0
11557,15000US060590525201,105324.0
11558,15000US060590525202,91681.0
11559,15000US060590525203,101563.0
11560,15000US060590525211,68054.0
11561,15000US060590525212,59491.0
11562,15000US060590525213,80813.0
11563,15000US060590525214,59375.0
11564,15000US060590525221,120750.0
11565,15000US060590525222,116250.0
11566,15000US060590525223,122241.0
11567,15000US060590525231,60385.0
11568,15000US060590525232,156063.0
11569,15000US060590525233,112031.0
11570,15000US060590525234,110341.0
11571,15000US060590525241,
11572,15000US060590525242,69716.0
11573,15000US060590525243,110833.0
11574,15000US060590525244,63520.0
11575,15000US060590525245,74034.0
11576,15000US060590525251,112625.0
11577,15000US060590525252,101004.0
11578,15000US060590525253,83125.0
11579,15000US060590525254,49421.0
11580,15000US060590525255,76509.0
11581,15000US060590525256,212997.0
11582,15000US060590525257,131955.0
11583,15000US060590525258,83861.0
11584,15000US060590525259,
11585,15000US060590525261,102105.0
11586,15000US060590525262,126413.0
11587,15000US060590525271,152135.0
11588,15000US060590525272,113558.0
11589,15000US060590525273,48295.0
11590,15000US060590525274,82670.0
11591,15000US060590525281,80511.0
11592,15000US060590525282,119926.0
11593,15000US060590525283,153882.0
11594,15000US060590525284,81667.0
11595,15000US060590626041,83707.0
11596,15000US060590626042,120536.0
11597,15000US060590626043,71453.0
11598,15000US060590626044,149863.0
11599,15000US060590626045,62304.0
11600,15000US060590626051,38478.0
11601,15000US060590626052,101458.0
11602,15000US060590626053,58309.0
11603,15000US060590626054,66719.0
11604,15000US060590626101,121103.0
11605,15000US060590626102,85990.0
11606,15000US060590626111,
11607,15000US060590626112,36771.0
11608,15000US060590626113,85511.0
11609,15000US060590626121,159615.0
11610,15000US060590626122,88493.0
11611,15000US060590626123,30357.0
11612,15000US060590626124,121181.0
11613,15000US060590626125,125331.0
11614,15000US060590626126,81607.0
11615,15000US060590626141,54440.0
11616,15000US060590626142,28311.0
11617,15000US060590626143,46429.0
11618,15000US060590626191,151029.0
11619,15000US060590626192,198646.0
11620,15000US060590626193,62738.0
11621,15000US060590626194,153438.0
11622,15000US060590626201,134286.0
11623,15000US060590626202,130072.0
11624,15000US060590626203,171429.0
11625,15000US060590626204,162782.0
11626,15000US060590626211,103033.0
11627,15000US060590626212,88987.0
11628,15000US060590626213,96667.0
11629,15000US060590626221,32988.0
11630,15000US060590626222,39364.0
11631,15000US060590626223,34821.0
11632,15000US060590626224,63036.0
11633,15000US060590626225,40179.0
11634,15000US060590626251,33644.0
11635,15000US060590626252,34028.0
11636,15000US060590626253,98625.0
11637,15000US060590626254,27212.0
11638,15000US060590626261,47422.0
11639,15000US060590626262,8150.0
11640,15000US060590626271,41326.0
11641,15000US060590626272,18676.0
11642,15000US060590626273,77596.0
11643,15000US060590626281,108233.0
11644,15000US060590626282,121250.0
11645,15000US060590626291,124868.0
11646,15000US060590626292,102083.0
11647,15000US060590626301,113750.0
11648,15000US060590626311,194028.0
11649,15000US060590626312,112407.0
11650,15000US060590626313,130417.0
11651,15000US060590626314,204531.0
11652,15000US060590626321,74435.0
11653,15000US060590626322,186250.0
11654,15000US060590626323,97500.0
11655,15000US060590626324,95750.0
11656,15000US060590626331,160417.0
11657,15000US060590626332,166641.0
11658,15000US060590626341,136667.0
11659,15000US060590626342,136250.0
11660,15000US060590626343,101157.0
11661,15000US060590626344,113929.0
11662,15000US060590626351,103021.0
11663,15000US060590626352,151023.0
11664,15000US060590626353,103657.0
11665,15000US060590626361,65600.0
11666,15000US060590626362,93917.0
11667,15000US060590626363,123068.0
11668,15000US060590626371,77228.0
11669,15000US060590626372,90304.0
11670,15000US060590626373,64718.0
11671,15000US060590626381,77895.0
11672,15000US060590626382,121513.0
11673,15000US060590626383,122284.0
11674,15000US060590626391,171964.0
11675,15000US060590626392,97989.0
11676,15000US060590626393,144900.0
11677,15000US060590626394,89612.0
11678,15000US060590626401,85587.0
11679,15000US060590626402,94398.0
11680,15000US060590626411,101477.0
11681,15000US060590626412,113906.0
11682,15000US060590626413,47938.0
11683,15000US060590626421,172500.0
11684,15000US060590626422,104318.0
11685,15000US060590626423,134250.0
11686,15000US060590626431,250001.0
11687,15000US060590626432,250001.0
11688,15000US060590626433,193750.0
11689,15000US060590626434,237750.0
11690,15000US060590626435,233298.0
11691,15000US060590626436,173672.0
11692,15000US060590626441,250001.0
11693,15000US060590626442,136797.0
