,GEOID,Married Present,Married Absent,Never Married,Divorced,Widowed
4813,15000US060372047002,0.4618226600985222,0.0480295566502463,0.4088669950738916,0.027093596059113302,0.054187192118226604
4814,15000US060372047003,0.2667660208643815,0.13487332339791355,0.5007451564828614,0.06482861400894188,0.03278688524590164
4815,15000US060372048101,0.31640866873065016,0.05263157894736842,0.5040247678018576,0.05696594427244582,0.06996904024767801
4816,15000US060372048102,0.26754832146490337,0.08748728382502544,0.5625635808748728,0.0762970498474059,0.006103763987792472
4817,15000US060372048103,0.2709270927092709,0.10711071107110712,0.49504950495049505,0.05670567056705671,0.0702070207020702
4818,15000US060372048201,0.3745664739884393,0.048554913294797684,0.4705202312138728,0.06011560693641618,0.046242774566473986
4819,15000US060372048202,0.36363636363636365,0.13636363636363635,0.42904656319290463,0.02328159645232816,0.04767184035476718
4820,15000US060372049101,0.33371647509578545,0.10114942528735632,0.4796934865900383,0.035632183908045977,0.04980842911877394
4821,15000US060372049201,0.3497668221185876,0.07528314457028648,0.491672218520986,0.03930712858094604,0.04397068620919387
4822,15000US060372049202,0.36259541984732824,0.13358778625954199,0.4083969465648855,0.04007633587786259,0.05534351145038168
4823,15000US060372051101,0.30303030303030304,0.12156862745098039,0.5023172905525847,0.043493761140819966,0.029590017825311943
4824,15000US060372051201,0.3111246943765281,0.0617359413202934,0.5293398533007335,0.049511002444987774,0.04828850855745721
4825,15000US060372051202,0.19667590027700832,0.14219759926131118,0.5577100646352724,0.055401662049861494,0.04801477377654663
4826,15000US060372060101,0.415327564894932,0.12546353522867737,0.39555006180469715,0.033992583436341164,0.029666254635352288
4827,15000US060372060102,0.2778335005015045,0.13239719157472418,0.41624874623871616,0.04613841524573721,0.12738214643931794
4828,15000US060372060201,0.0172848851879889,0.1343679031037093,0.7351753721927833,0.10358314408276559,0.009588695432752965
4829,15000US060372060311,0.3426943426943427,0.035002035002035005,0.5234025234025234,0.07651607651607652,0.022385022385022386
4830,15000US060372060312,0.15251798561151078,0.05755395683453238,0.6575539568345323,0.12086330935251799,0.011510791366906475
4831,15000US060372060321,0.2917369308600337,0.026981450252951095,0.5632377740303541,0.03541315345699832,0.08263069139966273
4832,15000US060372060322,0.2800537273337811,0.07521826729348556,0.4828744123572868,0.0315648085963734,0.1302887844190732
4833,15000US060372060323,0.35885608856088563,0.0507380073800738,0.42066420664206644,0.10239852398523985,0.06734317343173432
4834,15000US060372060501,0.2970141435306443,0.10476689366160294,0.43530644316396017,0.06600314300680984,0.09690937663698271
4835,15000US060372062001,0.0,0.07462686567164178,0.6925373134328359,0.1925373134328358,0.04029850746268657
4836,15000US060372062002,0.17270194986072424,0.07719856744926383,0.42300039793076005,0.16752884998010345,0.15957023477914842
4837,15000US060372063001,0.0,0.054178674351585014,0.7930835734870317,0.10951008645533142,0.043227665706051875
4838,15000US060372063002,0.0,0.08701787394167451,0.7784571966133584,0.11194731890874883,0.022577610536218252
4839,15000US060372063003,0.0,0.12897196261682242,0.6579439252336449,0.1526479750778816,0.06043613707165109
4840,15000US060372071011,0.3530729833546735,0.0822663252240717,0.4638284250960307,0.04737516005121639,0.05345710627400768
4841,15000US060372071021,0.47995991983967934,0.08466933867735471,0.280561122244489,0.03406813627254509,0.12074148296593186
4842,15000US060372071031,0.2697986577181208,0.11812080536912752,0.5221476510067115,0.01476510067114094,0.07516778523489932
4843,15000US060372071032,0.43855421686746987,0.14216867469879518,0.22971887550200804,0.04096385542168675,0.14859437751004015
4844,15000US060372073011,0.0,0.061248527679623084,0.7008244994110718,0.2226148409893993,0.015312131919905771
4845,15000US060372073012,0.2145069695405266,0.025038719669592154,0.6076406814661848,0.12209602478058854,0.030717604543107898
4846,15000US060372073021,0.22096005862953463,0.054598754122389154,0.5844631733235618,0.10113594723341883,0.03884206669109564
4847,15000US060372073022,0.19884910485933505,0.03388746803069054,0.657928388746803,0.06457800511508952,0.04475703324808184
4848,15000US060372074001,0.018095238095238095,0.36,0.39714285714285713,0.18857142857142858,0.03619047619047619
4849,15000US060372075011,0.2276384287742546,0.05205868433506862,0.6000946521533365,0.06672976810222432,0.05347846663511595
4850,15000US060372075021,0.27749708511465215,0.10649047804119705,0.2895452778857365,0.0765643218033424,0.2499028371550719
4851,15000US060372077101,0.2251247431758145,0.049897270325799825,0.563839154681538,0.09363076019958907,0.06750807161725858
4852,15000US060372079001,0.2437603993344426,0.0074875207986688855,0.7179700499168054,0.030782029950083195,0.0
4853,15000US060372079002,0.37768379960962917,0.04163955757970072,0.49186727391021473,0.05953155497722837,0.029277813923227064
4854,15000US060372080001,0.19635396885681733,0.06874287884542347,0.6881883782757311,0.0467147740220281,0.0
4855,15000US060372080002,0.17336977743069112,0.07028504490433425,0.669660288949629,0.04334244435767278,0.04334244435767278
4856,15000US060372080003,0.36899862825788754,0.023319615912208505,0.49382716049382713,0.08641975308641975,0.027434842249657063
4857,15000US060372083011,0.17383292383292384,0.09828009828009827,0.6382063882063882,0.07248157248157248,0.0171990171990172
4858,15000US060372083021,0.2446183953033268,0.08023483365949119,0.5205479452054794,0.11741682974559686,0.03718199608610567
4859,15000US060372083022,0.29277566539923955,0.06844106463878327,0.5690747782002535,0.04055766793409379,0.029150823827629912
4860,15000US060372083023,0.2857142857142857,0.034220532319391636,0.5361216730038023,0.10917979359043997,0.03476371537208039
4861,15000US060372084011,0.3477157360406091,0.12309644670050761,0.48096446700507617,0.038705583756345176,0.00951776649746193
4862,15000US060372084012,0.3111439842209073,0.11587771203155818,0.45857988165680474,0.028106508875739646,0.08629191321499013
4863,15000US060372084021,0.267258382642998,0.09368836291913216,0.539447731755424,0.03944773175542406,0.0601577909270217
4864,15000US060372084022,0.31439114391143913,0.1077490774907749,0.4981549815498155,0.04428044280442804,0.035424354243542434
4865,15000US060372085011,0.3314794215795328,0.0867630700778643,0.44048943270300334,0.0967741935483871,0.04449388209121246
4866,15000US060372085012,0.2572283150548355,0.15952143569292124,0.4087736789631107,0.09371884346959122,0.08075772681954138
4867,15000US060372085021,0.19898697539797394,0.1577424023154848,0.487698986975398,0.10636758321273516,0.049204052098408106
4868,15000US060372085022,0.2997737556561086,0.09389140271493213,0.5180995475113123,0.03167420814479638,0.05656108597285068
4869,15000US060372085023,0.2857142857142857,0.12773109243697478,0.41008403361344536,0.15630252100840336,0.020168067226890758
4870,15000US060372086101,0.40013404825737264,0.06702412868632708,0.44839142091152817,0.06635388739946381,0.018096514745308313
4871,15000US060372086102,0.28614328614328616,0.12955812955812956,0.4538824538824539,0.05233805233805234,0.07807807807807808
4872,15000US060372086201,0.2634032634032634,0.19813519813519814,0.3986013986013986,0.03263403263403263,0.10722610722610723
4873,15000US060372086202,0.3850467289719626,0.047975077881619935,0.44672897196261685,0.07102803738317758,0.049221183800623056
4874,15000US060372086203,0.2513207547169811,0.04981132075471698,0.549433962264151,0.1169811320754717,0.03245283018867925
4875,15000US060372087101,0.3920529801324503,0.036026490066225166,0.4513907284768212,0.08291390728476822,0.0376158940397351
4876,15000US060372087201,0.15696104897801774,0.0844581565753953,0.716158889317393,0.03702275356729657,0.005399151561897416
4877,15000US060372087202,0.2369172216936251,0.06850618458610847,0.4995242626070409,0.16745956232159848,0.02759276879162702
4878,15000US060372088011,0.2384187770228536,0.08894379246448425,0.5478690549722051,0.062384187770228534,0.062384187770228534
4879,15000US060372088012,0.11804878048780487,0.02926829268292683,0.817560975609756,0.00878048780487805,0.026341463414634145
4880,15000US060372088021,0.3503562945368171,0.07304038004750593,0.40914489311163893,0.08669833729216152,0.08076009501187649
4881,15000US060372088022,0.2020389249304912,0.026876737720111215,0.6367006487488415,0.07043558850787766,0.0639481000926784
4882,15000US060372089021,0.13453973249409915,0.23918174665617625,0.5924468922108576,0.013375295043273014,0.020456333595594022
4883,15000US060372089022,0.28059332509270707,0.11866501854140915,0.5710754017305315,0.029666254635352288,0.0
4884,15000US060372089031,0.08442503639010189,0.1217855409995148,0.7195536147501213,0.041242115477923336,0.03299369238233867
4885,15000US060372089032,0.1054421768707483,0.12040816326530612,0.6782312925170068,0.05782312925170068,0.0380952380952381
4886,15000US060372089041,0.30790006752194465,0.08912896691424713,0.450371370695476,0.06684672518568535,0.08575286968264687
4887,15000US060372089042,0.21170130869899922,0.13779830638953042,0.588144726712856,0.04541955350269438,0.016936104695919937
4888,15000US060372091021,0.254748142031379,0.08711808422791081,0.5433526011560693,0.08587943848059455,0.028901734104046242
4889,15000US060372091022,0.22933182332955832,0.07304643261608154,0.5436013590033975,0.07644394110985278,0.07757644394110985
4890,15000US060372091031,0.22670118343195267,0.059911242603550297,0.6438609467455622,0.04881656804733728,0.020710059171597635
4891,15000US060372091041,0.2625668449197861,0.10641711229946524,0.5737967914438503,0.04385026737967915,0.013368983957219251
4892,15000US060372092001,0.2467948717948718,0.03461538461538462,0.6118589743589744,0.08076923076923077,0.025961538461538463
4893,15000US060372093001,0.2570781426953567,0.13080407701019253,0.5520951302378256,0.027746319365798414,0.03227633069082673
4894,15000US060372093002,0.2577174929840973,0.08559401309635173,0.6057062675397568,0.04630495790458372,0.004677268475210477
4895,15000US060372094011,0.19326755658734765,0.09692396982008125,0.5449796865931514,0.0673244341265235,0.0975043528728961
4896,15000US060372094012,0.20087336244541484,0.08151382823871907,0.5720524017467249,0.0858806404657933,0.05967976710334789
4897,15000US060372094021,0.15955882352941175,0.10073529411764706,0.6617647058823529,0.054411764705882354,0.023529411764705882
4898,15000US060372094022,0.08034083992696288,0.13451004260499086,0.7054169202678028,0.04808277541083384,0.03164942178940962
4899,15000US060372094031,0.23728813559322035,0.026836158192090395,0.509180790960452,0.1038135593220339,0.1228813559322034
4900,15000US060372094032,0.11070336391437309,0.04954128440366973,0.7211009174311926,0.07889908256880734,0.039755351681957186
4901,15000US060372095101,0.2468427095292767,0.04936854190585534,0.5097588978185993,0.08955223880597014,0.1044776119402985
4902,15000US060372095102,0.30948795180722893,0.06551204819277108,0.5067771084337349,0.08207831325301204,0.03614457831325301
4903,15000US060372095201,0.16968325791855204,0.07315233785822021,0.6561085972850679,0.08672699849170437,0.014328808446455505
4904,15000US060372095202,0.301994301994302,0.1452991452991453,0.5156695156695157,0.037037037037037035,0.0
4905,15000US060372098101,0.14359415305245055,0.11263972484952708,0.5425623387790198,0.09286328460877043,0.10834049871023216
4906,15000US060372098102,0.15178571428571427,0.08303571428571428,0.64375,0.06517857142857143,0.05625
4907,15000US060372098201,0.2316151202749141,0.12439862542955327,0.5766323024054982,0.03848797250859107,0.0288659793814433
4908,15000US060372098202,0.17825112107623317,0.0930493273542601,0.6345291479820628,0.0795964125560538,0.014573991031390135
4909,15000US060372100101,0.29417879417879417,0.1548856548856549,0.4490644490644491,0.017671517671517672,0.0841995841995842
4910,15000US060372100102,0.47789473684210526,0.061052631578947365,0.3821052631578947,0.06210526315789474,0.016842105263157894
4911,15000US060372100103,0.19652650822669104,0.15996343692870202,0.44972577696526506,0.09597806215722121,0.09780621572212066
4912,15000US060372110001,0.8238993710691824,0.010482180293501049,0.1509433962264151,0.014675052410901468,0.0
4913,15000US060372110002,0.4076655052264808,0.020905923344947737,0.2979094076655052,0.19337979094076654,0.08013937282229965
4914,15000US060372110003,0.6394052044609665,0.0,0.24349442379182157,0.09107806691449814,0.026022304832713755
4915,15000US060372110004,0.7303030303030303,0.0,0.23333333333333334,0.015151515151515152,0.021212121212121213
4916,15000US060372110005,0.7413294797687862,0.0,0.21098265895953758,0.03757225433526012,0.010115606936416185
4917,15000US060372110006,0.22268907563025211,0.1134453781512605,0.4831932773109244,0.037815126050420166,0.14285714285714285
4918,15000US060372111201,0.39016115351993214,0.04495335029686175,0.48006785411365566,0.027989821882951654,0.056827820186598814
4919,15000US060372111202,0.3119891008174387,0.09400544959128065,0.47774750227066304,0.09900090826521345,0.01725703905540418
4920,15000US060372111203,0.4322876817138485,0.12318286151491967,0.37184391736801836,0.022953328232593728,0.04973221117061974
4921,15000US060372111211,0.29455081001472755,0.10309278350515463,0.4683357879234168,0.07216494845360824,0.061855670103092786
4922,15000US060372111212,0.32957957957957956,0.11636636636636637,0.4519519519519519,0.06981981981981981,0.03228228228228228
4923,15000US060372111221,0.32209302325581396,0.05930232558139535,0.49534883720930234,0.12325581395348838,0.0
4924,15000US060372111222,0.4051873198847262,0.016714697406340056,0.4259365994236311,0.08530259365994236,0.06685878962536022
4925,15000US060372112011,0.2749360613810742,0.08312020460358056,0.6035805626598465,0.021739130434782608,0.016624040920716114
4926,15000US060372112012,0.17077798861480076,0.11764705882352941,0.6129032258064516,0.0777988614800759,0.020872865275142316
4927,15000US060372112021,0.2687184198438218,0.14010105649977034,0.5034451079467157,0.05282498851630684,0.03491042719338539
4928,15000US060372113101,0.37848876786929886,0.10006807351940095,0.45949625595643295,0.05650102110279102,0.005445881552076242
4929,15000US060372113102,0.27383863080684595,0.1354523227383863,0.5188264058679707,0.06503667481662592,0.006845965770171149
4930,15000US060372113201,0.32646331409727947,0.048639736191261336,0.4880461665292663,0.07584501236603462,0.06100577081615829
4931,15000US060372113202,0.20288808664259927,0.02888086642599278,0.7212996389891697,0.034657039711191336,0.01227436823104693
4932,15000US060372114101,0.38112973308504033,0.05027932960893855,0.41837368094351335,0.10180012414649287,0.048417132216014895
4933,15000US060372114102,0.4580745341614907,0.09006211180124224,0.3136645962732919,0.09006211180124224,0.04813664596273292
4934,15000US060372114201,0.22745694022289767,0.12563323201621074,0.5673758865248227,0.05927051671732523,0.020263424518743668
4935,15000US060372114202,0.3588748787584869,0.0863239573229874,0.3957322987390883,0.07856450048496605,0.08050436469447139
4936,15000US060372115001,0.384151593453919,0.09646856158484066,0.347114556416882,0.12661498708010335,0.04565030146425495
4937,15000US060372115002,0.3454913880445795,0.10182370820668693,0.403242147922999,0.10840932117527863,0.041033434650455926
4938,15000US060372115003,0.6318051575931232,0.04297994269340974,0.2020057306590258,0.07163323782234957,0.05157593123209169
4939,15000US060372117011,0.5346420323325635,0.10161662817551963,0.22863741339491916,0.08891454965357967,0.046189376443418015
4940,15000US060372117012,0.6180048661800487,0.0535279805352798,0.2542579075425791,0.032846715328467155,0.0413625304136253
4941,15000US060372117013,0.4419970631424376,0.042584434654919234,0.4243759177679883,0.0631424375917768,0.027900146842878122
4942,15000US060372117031,0.2837465564738292,0.08303817394726486,0.5127902400629674,0.0885478158205431,0.031877213695395513
4943,15000US060372117032,0.3621244635193133,0.10300429184549356,0.4034334763948498,0.06491416309012875,0.06652360515021459
4944,15000US060372117041,0.28629359286293593,0.04866180048661801,0.47607461476074614,0.0705596107055961,0.11841038118410381
4945,15000US060372117042,0.324876673713883,0.059901338971106416,0.44326990838618746,0.10077519379844961,0.0711768851303735
4946,15000US060372118021,0.40095986038394416,0.038394415357766144,0.45287958115183247,0.09729493891797557,0.010471204188481676
4947,15000US060372118022,0.28705712219812,0.13955169920462762,0.48156182212581344,0.060014461315979754,0.03181489515545915
4948,15000US060372118031,0.46765847347994827,0.08990944372574386,0.315006468305304,0.09379042690815007,0.03363518758085381
4949,15000US060372118032,0.4252416145537237,0.057987492893689596,0.4593519044911882,0.03467879476975554,0.02274019329164298
4950,15000US060372118041,0.44258373205741625,0.022727272727272728,0.4102870813397129,0.09569377990430622,0.028708133971291867
4951,15000US060372118042,0.40146750524109015,0.07861635220125786,0.4161425576519916,0.05922431865828092,0.044549266247379454
4952,15000US060372119101,0.17007251153592617,0.10481212920237311,0.6736980883322347,0.04482531311799604,0.0065919578114700065
4953,15000US060372119102,0.3146853146853147,0.13686313686313686,0.4935064935064935,0.04395604395604396,0.01098901098901099
4954,15000US060372119103,0.270481144343303,0.04681404421326398,0.5780234070221066,0.06566970091027308,0.03901170351105332
4955,15000US060372119211,0.3587824351297405,0.08083832335329341,0.4815369261477046,0.05439121756487026,0.02445109780439122
4956,15000US060372119221,0.3507410021171489,0.056457304163726185,0.48694424841213835,0.08821453775582216,0.017642907551164433
4957,15000US060372119222,0.28462073764787754,0.08281141266527488,0.5901183020180932,0.025052192066805846,0.017397355601948505
4958,15000US060372121011,0.27092651757188496,0.05686900958466454,0.6159744408945687,0.04089456869009585,0.015335463258785943
4959,15000US060372121012,0.2830365510777882,0.022492970946579195,0.5651358950328023,0.06560449859418932,0.06373008434864105
4960,15000US060372121021,0.17739403453689168,0.0,0.47095761381475665,0.19623233908948196,0.1554160125588697
4961,15000US060372121022,0.218104062722737,0.05915894511760513,0.5573770491803278,0.13328581610833928,0.03207412687099073
4962,15000US060372122021,0.2726829268292683,0.07317073170731707,0.6131707317073171,0.022926829268292682,0.018048780487804877
4963,15000US060372122022,0.1161504424778761,0.10398230088495575,0.5907079646017699,0.06415929203539823,0.125
4964,15000US060372122031,0.31995884773662553,0.05452674897119342,0.5051440329218106,0.10390946502057613,0.01646090534979424
4965,15000US060372122032,0.13350449293966624,0.08664955070603338,0.6039794608472401,0.09499358151476252,0.08087291399229782
4966,15000US060372122041,0.32094594594594594,0.03969594594594594,0.6199324324324325,0.0059121621621621625,0.013513513513513514
4967,15000US060372122042,0.28619079386257507,0.08405603735823883,0.5310206804536357,0.07071380920613743,0.028018679119412943
4968,15000US060372123031,0.18421052631578946,0.11804511278195488,0.6225563909774436,0.06729323308270677,0.007894736842105263
4969,15000US060372123041,0.17174335709656513,0.09073233959818536,0.609850939727803,0.07064160725858717,0.057031756318859365
4970,15000US060372123051,0.23799405014874628,0.07607309817254569,0.5648108797280068,0.08627284317892053,0.03484912877178071
4971,15000US060372123061,0.4168173598553345,0.09403254972875226,0.3462929475587703,0.09132007233273057,0.051537070524412296
4972,15000US060372123062,0.44453186467348543,0.021243115656963022,0.4067663257277734,0.05192761605035405,0.07553107789142408
4973,15000US060372124101,0.343562874251497,0.04116766467065868,0.4535928143712575,0.14221556886227546,0.019461077844311378
4974,15000US060372124102,0.20794288264167782,0.08165997322623829,0.5502008032128514,0.1253904506916555,0.03480589022757698
4975,15000US060372124201,0.36250775915580385,0.020484171322160148,0.49472377405338297,0.07945375543140906,0.04283054003724395
4976,15000US060372124202,0.30629853321829165,0.08369283865401209,0.5116479723899914,0.08800690250215704,0.010353753235547885
4977,15000US060372125011,0.21871768355739402,0.05222337125129266,0.6261633919338159,0.08479834539813857,0.01809720785935884
4978,15000US060372125021,0.40496508921644686,0.07137315748642359,0.38634600465477115,0.09852598913886734,0.038789759503491075
4979,15000US060372125022,0.22592592592592592,0.08444444444444445,0.654074074074074,0.035555555555555556,0.0
4980,15000US060372126101,0.4155908639523337,0.06256206554121152,0.41360476663356505,0.06256206554121152,0.04568023833167825
4981,15000US060372126102,0.3253012048192771,0.04292168674698795,0.5150602409638554,0.09864457831325302,0.018072289156626505
4982,15000US060372126201,0.3459189339255969,0.0982787340366463,0.4480843975569128,0.07662409772348695,0.031093836757357024
4983,15000US060372126202,0.29509906152241916,0.07455683003128259,0.42961418143899893,0.1392075078206465,0.061522419186652764
4984,15000US060372127011,0.35677926885701067,0.05923183711244794,0.39148542341508563,0.08977325312355391,0.10273021749190189
4985,15000US060372127021,0.38485558157689304,0.04371584699453552,0.3442622950819672,0.18423106947697113,0.0429352068696331
4986,15000US060372127022,0.4055269922879177,0.013496143958868894,0.40359897172236503,0.09897172236503857,0.07840616966580977
4987,15000US060372127023,0.5498721227621484,0.03324808184143223,0.31202046035805625,0.07672634271099744,0.028132992327365727
4988,15000US060372128001,0.44627128596594245,0.04345273047563124,0.43041691133294185,0.05695830886670581,0.022900763358778626
4989,15000US060372128002,0.44594594594594594,0.043243243243243246,0.3635135135135135,0.12027027027027028,0.02702702702702703
4990,15000US060372128003,0.40936254980079684,0.03286852589641434,0.4312749003984064,0.0846613545816733,0.04183266932270916
4991,15000US060372129001,0.26675977653631283,0.06424581005586592,0.4594972067039106,0.1180167597765363,0.0914804469273743
4992,15000US060372129002,0.3577364463791057,0.14602295211713495,0.4673525920063316,0.01662049861495845,0.01226751088246933
4993,15000US060372131001,0.38646616541353385,0.03383458646616541,0.5045112781954887,0.05037593984962406,0.02481203007518797
4994,15000US060372131002,0.35,0.028448275862068967,0.45,0.1103448275862069,0.061206896551724135
4995,15000US060372132011,0.37765205091937765,0.09193776520509193,0.4233851956624234,0.07355021216407355,0.033474776049033476
4996,15000US060372132012,0.3362598770851624,0.06584723441615452,0.40825285338015804,0.15364354697102722,0.035996488147497806
4997,15000US060372132013,0.5012987012987012,0.06753246753246753,0.2597402597402597,0.06493506493506493,0.10649350649350649
4998,15000US060372132021,0.3558523173605656,0.05970149253731343,0.4713275726630008,0.05734485467399843,0.05577376276512176
4999,15000US060372132022,0.39442436757873,0.0856995353639649,0.38100154878678366,0.087248322147651,0.05162622612287042
5000,15000US060372133101,0.39611650485436894,0.006472491909385114,0.39288025889967637,0.1313915857605178,0.07313915857605179
5001,15000US060372133102,0.23037417461482024,0.0880410858400587,0.4644167278063096,0.07703595011005136,0.1401320616287601
5002,15000US060372133201,0.35664335664335667,0.05194805194805195,0.4745254745254745,0.02097902097902098,0.0959040959040959
5003,15000US060372133202,0.29776422764227645,0.10060975609756098,0.4420731707317073,0.12804878048780488,0.031504065040650404
5004,15000US060372134011,0.3089569160997732,0.10600907029478458,0.46485260770975056,0.07709750566893424,0.04308390022675737
5005,15000US060372134012,0.30607383882493056,0.09765780071456927,0.518459706232632,0.06907502977371972,0.008733624454148471
5006,15000US060372134021,0.2805071315372425,0.10063391442155309,0.5142630744849446,0.06497622820919176,0.039619651347068144
5007,15000US060372134022,0.2222222222222222,0.06513409961685823,0.5517241379310345,0.16091954022988506,0.0
5008,15000US060372134023,0.36739974126778785,0.0685640362225097,0.39197930142302717,0.09831824062095731,0.07373868046571798
5009,15000US060372140001,0.3811881188118812,0.019801980198019802,0.4306930693069307,0.15346534653465346,0.01485148514851485
5010,15000US060372140002,0.4192256341789052,0.03871829105473965,0.3965287049399199,0.05740987983978638,0.08811748998664887
5011,15000US060372140003,0.6166219839142091,0.0160857908847185,0.2667560321715818,0.030831099195710455,0.06970509383378017
5012,15000US060372140004,0.6122159090909091,0.01278409090909091,0.2471590909090909,0.048295454545454544,0.07954545454545454
5013,15000US060372141001,0.445578231292517,0.0,0.46485260770975056,0.07256235827664399,0.017006802721088437
5014,15000US060372141002,0.4675925925925926,0.06597222222222222,0.2604166666666667,0.10185185185185185,0.10416666666666667
5015,15000US060372141003,0.30196078431372547,0.06666666666666667,0.3607843137254902,0.19411764705882353,0.07647058823529412
5016,15000US060372141004,0.5341772151898734,0.08523206751054853,0.3189873417721519,0.031223628691983123,0.030379746835443037
5017,15000US060372144001,0.231990231990232,0.013431013431013432,0.7045177045177046,0.03418803418803419,0.015873015873015872
5018,15000US060372144002,0.43435340572556763,0.0,0.506416584402764,0.059230009871668314,0.0
5019,15000US060372144003,0.4132841328413284,0.0,0.44772447724477243,0.13038130381303814,0.008610086100861008
5020,15000US060372145011,0.36356141797197034,0.057708161582852434,0.4237427864798021,0.12036273701566365,0.03462489694971146
5021,15000US060372145012,0.13934426229508196,0.10040983606557377,0.6557377049180327,0.03278688524590164,0.07172131147540983
5022,15000US060372145013,0.31202046035805625,0.023017902813299233,0.5242966751918159,0.09846547314578005,0.04219948849104859
5023,15000US060372145021,0.2905117270788913,0.009594882729211088,0.6844349680170576,0.0,0.015458422174840085
5024,15000US060372145022,0.2378917378917379,0.10256410256410256,0.5235042735042735,0.09615384615384616,0.039886039886039885
5025,15000US060372145023,0.5771670190274841,0.04580690627202255,0.3178294573643411,0.03453136011275546,0.02466525722339676
5026,15000US060372145031,0.3924611973392461,0.08647450110864745,0.35476718403547675,0.1352549889135255,0.031042128603104215
5027,15000US060372145032,0.48791714614499426,0.01726121979286536,0.41196777905638665,0.0759493670886076,0.006904487917146145
5028,15000US060372145033,0.3493723849372385,0.03765690376569038,0.48535564853556484,0.12761506276150628,0.0
5029,15000US060372145034,0.22391304347826088,0.07608695652173914,0.5478260869565217,0.1282608695652174,0.02391304347826087
5030,15000US060372146001,0.4670967741935484,0.012903225806451613,0.3690322580645161,0.12645161290322582,0.024516129032258065
5031,15000US060372146002,0.34678624813153963,0.0,0.37070254110612855,0.10463378176382661,0.17787742899850523
5032,15000US060372146003,0.20090805902383654,0.08286038592508513,0.626560726447219,0.0681044267877412,0.021566401816118047
5033,15000US060372147001,0.22708757637474541,0.04378818737270876,0.560081466395112,0.1079429735234216,0.06109979633401222
5034,15000US060372147002,0.18412698412698414,0.1126984126984127,0.48412698412698413,0.1634920634920635,0.05555555555555555
5035,15000US060372147003,0.3797634691195795,0.04336399474375821,0.4533508541392904,0.0735873850197109,0.04993429697766097
5036,15000US060372148001,0.21015625,0.021875,0.653125,0.08203125,0.0328125
5037,15000US060372148002,0.4411764705882353,0.0,0.4373401534526854,0.10997442455242967,0.011508951406649617
5038,15000US060372148003,0.4039938556067588,0.016897081413210446,0.40860215053763443,0.0629800307219662,0.10752688172043011
5039,15000US060372149011,0.22613578356304237,0.02348136804492088,0.5548749361919346,0.12710566615620214,0.06840224604389995
5040,15000US060372149012,0.1430084745762712,0.0,0.5370762711864406,0.3050847457627119,0.014830508474576272
5041,15000US060372149021,0.35714285714285715,0.03571428571428571,0.47274436090225563,0.1156015037593985,0.018796992481203006
5042,15000US060372149022,0.2904642409033877,0.01631116687578419,0.5934755332496863,0.09222082810539524,0.0075282308657465494
5043,15000US060372151011,0.18051733626857458,0.01926252063841497,0.662630709961475,0.11777655476059438,0.01981287837094111
5044,15000US060372151012,0.2212041884816754,0.02225130890052356,0.7212041884816754,0.028795811518324606,0.006544502617801047
5045,15000US060372151021,0.07292474786656322,0.0612878200155159,0.7773467804499612,0.06361520558572537,0.02482544608223429
5046,15000US060372151022,0.32558139534883723,0.06201550387596899,0.5008944543828264,0.09600477042337507,0.015503875968992248
5047,15000US060372161001,0.4198047419804742,0.009762900976290097,0.39330543933054396,0.14783821478382148,0.029288702928870293
5048,15000US060372161002,0.34151785714285715,0.11607142857142858,0.390625,0.07700892857142858,0.07477678571428571
5049,15000US060372161003,0.4576271186440678,0.0,0.3852080123266564,0.10785824345146379,0.04930662557781202
5050,15000US060372162001,0.10815939278937381,0.1157495256166983,0.6451612903225806,0.10056925996204934,0.030360531309297913
5051,15000US060372162002,0.23565217391304347,0.06434782608695652,0.5886956521739131,0.10260869565217391,0.008695652173913044
5052,15000US060372162003,0.5243697478991597,0.0,0.31932773109243695,0.12941176470588237,0.02689075630252101
5053,15000US060372162004,0.10144927536231885,0.12433257055682685,0.6552250190694127,0.11899313501144165,0.0
5054,15000US060372162005,0.25958062183658714,0.03759942154736081,0.5668835864063629,0.13593637020968907,0.0
5055,15000US060372163001,0.25546448087431695,0.011612021857923498,0.587431693989071,0.11475409836065574,0.030737704918032786
5056,15000US060372163002,0.3900709219858156,0.013297872340425532,0.4219858156028369,0.13297872340425532,0.041666666666666664
5057,15000US060372163003,0.4682651622002821,0.0,0.3554301833568406,0.15514809590973203,0.021156558533145273
5058,15000US060372163004,0.7845161290322581,0.0,0.1393548387096774,0.0567741935483871,0.01935483870967742
5059,15000US060372164011,0.2854821235102925,0.10996749729144095,0.5249187432286024,0.03412784398699892,0.04550379198266522
5060,15000US060372164012,0.3386396526772793,0.00723589001447178,0.4896285576459238,0.05547515677761698,0.10902074288470816
5061,15000US060372164021,0.36482084690553745,0.04429967426710098,0.4364820846905538,0.09381107491856677,0.06058631921824104
5062,15000US060372164022,0.3333333333333333,0.0024271844660194173,0.3648867313915858,0.1529126213592233,0.1464401294498382
5063,15000US060372167001,0.22971818958155424,0.04099060631938514,0.5533731853116994,0.10162254483347566,0.07429547395388557
5064,15000US060372167002,0.3293768545994065,0.02967359050445104,0.49752720079129575,0.09396636993076163,0.04945598417408507
5065,15000US060372167003,0.27162790697674416,0.008372093023255815,0.5162790697674419,0.1841860465116279,0.01953488372093023
