,Median Income
14871,31328.0
14872,70099.0
14873,32426.0
14874,58922.0
14875,61484.0
14876,72806.0
14877,95163.0
14878,90461.0
14879,105694.0
14880,83835.0
14881,76141.0
14882,70271.0
14883,93798.0
14884,87396.0
14885,118199.0
14886,37313.0
14887,78977.0
14888,67298.0
14889,50781.0
14890,77250.0
14891,121375.0
14892,34464.0
14893,105000.0
14894,114722.0
14895,60694.0
14896,70375.0
14897,91000.0
14898,123750.0
14899,97083.0
14900,58625.0
14901,129398.0
14902,83409.0
14903,88835.0
14904,115588.0
14905,127500.0
14906,88546.0
14907,82500.0
14908,111875.0
14909,85787.0
14910,76339.0
14911,69167.0
14912,107059.0
14913,111042.0
14914,81000.0
14915,105357.0
14916,107161.0
14917,142594.0
14918,57542.0
14919,44333.0
14920,60821.0
14921,63696.0
14922,108618.0
14923,117988.0
14924,151364.0
14925,99057.0
14926,111464.0
14927,98389.0
14928,113269.0
14929,128897.0
14930,81432.0
14931,106288.0
14932,84868.0
14933,111375.0
14934,30950.0
14935,47660.0
14936,49875.0
14937,72964.0
14938,48836.0
14939,48859.0
14940,56111.0
14941,60278.0
14942,38827.0
14943,63882.0
14944,52321.0
14945,38611.0
14946,75313.0
14947,63021.0
14948,50588.0
14949,32500.0
14950,40833.0
14951,32064.0
14952,45082.0
14953,51576.0
14954,60922.0
14955,51000.0
14956,59506.0
14957,66719.0
14958,50491.0
14959,100543.0
14960,87422.0
14961,67500.0
14962,69976.0
14963,70505.0
14964,63721.0
14965,72250.0
14966,75156.0
14967,47976.0
14968,71127.0
14969,64500.0
14970,94141.0
14971,43841.0
14972,66486.0
14973,61250.0
14974,51284.0
14975,105208.0
14976,85167.0
14977,71500.0
14978,47871.0
14979,59388.0
14980,51151.0
14981,71923.0
14982,38688.0
14983,48250.0
14984,85833.0
14985,53875.0
14986,113594.0
14987,83561.0
14988,96304.0
14989,50104.0
14990,41625.0
14991,85179.0
14992,68929.0
14993,69688.0
14994,89511.0
14995,91944.0
14996,86064.0
14997,110278.0
14998,106641.0
14999,130250.0
15000,111542.0
15001,137206.0
15002,69830.0
15003,123958.0
15004,124750.0
15005,81952.0
15006,119545.0
15007,72885.0
15008,55500.0
15009,101779.0
15010,79931.0
15011,43482.0
15012,101406.0
15013,65461.0
15014,84531.0
15015,118500.0
15016,120000.0
15017,98125.0
15018,105128.0
15019,51774.0
15020,54779.0
15021,44808.0
15022,28173.0
15023,29036.0
15024,30300.0
15025,61027.0
15026,31657.0
15027,52757.0
15028,32545.0
15029,46250.0
15030,57188.0
15031,49271.0
15032,56732.0
15033,45446.0
15034,59808.0
15035,56346.0
15036,33333.0
15037,53462.0
15038,30066.0
15039,45476.0
15040,49063.0
15041,53466.0
15042,34583.0
15043,37347.0
15044,51667.0
15045,33967.0
15046,
15047,36023.0
15048,29360.0
15049,38787.0
15050,53056.0
15051,78889.0
15052,46493.0
15053,60769.0
15054,49938.0
15055,49655.0
15056,78558.0
15057,47386.0
15058,74676.0
15059,102727.0
15060,46613.0
15061,37065.0
15062,34031.0
15063,56293.0
15064,86083.0
15065,51964.0
15066,50476.0
15067,59375.0
15068,44444.0
15069,41389.0
15070,52188.0
15071,72250.0
15072,44815.0
15073,55357.0
15074,79167.0
15075,56542.0
15076,50224.0
15077,21800.0
15078,41587.0
15079,45132.0
15080,50600.0
15081,46500.0
15082,35915.0
15083,32000.0
15084,50000.0
15085,36250.0
15086,
15087,38958.0
15088,25921.0
15089,31106.0
15090,43654.0
15091,91719.0
15092,44306.0
15093,74450.0
15094,89688.0
15095,50563.0
15096,95927.0
15097,72143.0
15098,63750.0
15099,55462.0
15100,49950.0
15101,50857.0
15102,59429.0
15103,66543.0
15104,63828.0
15105,51324.0
15106,70142.0
15107,85714.0
15108,96750.0
15109,47083.0
15110,91154.0
15111,60862.0
15112,107344.0
15113,102967.0
15114,70282.0
15115,46058.0
15116,98542.0
15117,53803.0
15118,52188.0
15119,61851.0
15120,39286.0
15121,23789.0
15122,45521.0
15123,37558.0
15124,86944.0
15125,74722.0
15126,119904.0
15127,88214.0
15128,
15129,92443.0
15130,90313.0
15131,37067.0
15132,107083.0
15133,88571.0
15134,57750.0
15135,120943.0
15136,141346.0
15137,104145.0
15138,120382.0
15139,90288.0
15140,39875.0
15141,108077.0
15142,113500.0
15143,91688.0
15144,61410.0
15145,66838.0
15146,69500.0
15147,63241.0
15148,124063.0
15149,115938.0
15150,108750.0
15151,71410.0
15152,109728.0
15153,60493.0
15154,148750.0
15155,129554.0
15156,95208.0
15157,166750.0
15158,135625.0
15159,45693.0
15160,69738.0
15161,79412.0
15162,101509.0
15163,93417.0
15164,51682.0
15165,31397.0
15166,63894.0
15167,78611.0
15168,93889.0
15169,92163.0
15170,106000.0
15171,124250.0
15172,81506.0
15173,125344.0
15174,135459.0
15175,86789.0
15176,83194.0
15177,106053.0
15178,77389.0
15179,74750.0
15180,76739.0
15181,75439.0
15182,59189.0
15183,113534.0
15184,82411.0
15185,98125.0
15186,98676.0
15187,102826.0
15188,46912.0
15189,53906.0
15190,26490.0
15191,54744.0
15192,41625.0
15193,60852.0
15194,75694.0
15195,76786.0
15196,41171.0
15197,62770.0
15198,54239.0
15199,47083.0
15200,58879.0
15201,
15202,42689.0
15203,61289.0
15204,81563.0
15205,65417.0
15206,65302.0
15207,86563.0
15208,55500.0
15209,
15210,91420.0
15211,51489.0
15212,74645.0
15213,62159.0
15214,93172.0
15215,86482.0
15216,95078.0
15217,93360.0
15218,76389.0
15219,47113.0
15220,61923.0
15221,50608.0
15222,103292.0
15223,61250.0
15224,69079.0
15225,31458.0
15226,87622.0
15227,43854.0
15228,68036.0
15229,49417.0
15230,33275.0
15231,37192.0
15232,39132.0
15233,41544.0
15234,78500.0
15235,51250.0
15236,45441.0
15237,55756.0
15238,69398.0
15239,69311.0
15240,59323.0
15241,49219.0
15242,46085.0
15243,86353.0
15244,69000.0
15245,69028.0
15246,59271.0
15247,60433.0
15248,78409.0
15249,56445.0
15250,55375.0
15251,70509.0
15252,75139.0
15253,50044.0
15254,83438.0
15255,96944.0
15256,68938.0
15257,79516.0
15258,79792.0
15259,75294.0
15260,90857.0
15261,94097.0
15262,64515.0
15263,105078.0
15264,31412.0
15265,47604.0
15266,82266.0
15267,76813.0
15268,68542.0
15269,113070.0
15270,74886.0
15271,86875.0
15272,70670.0
15273,46364.0
15274,46534.0
15275,32442.0
15276,55185.0
15277,47596.0
15278,44755.0
15279,30825.0
15280,30926.0
15281,48750.0
15282,31654.0
15283,47434.0
15284,53090.0
15285,29552.0
15286,63681.0
15287,60272.0
15288,35720.0
15289,24704.0
15290,22054.0
15291,60625.0
15292,32417.0
15293,38018.0
15294,40509.0
15295,24732.0
15296,33702.0
15297,45398.0
15298,42159.0
15299,66509.0
15300,62721.0
15301,35625.0
15302,
15303,49601.0
15304,57083.0
15305,25958.0
15306,36250.0
15307,63710.0
15308,44048.0
15309,31700.0
15310,54236.0
15311,56563.0
15312,49402.0
15313,52941.0
15314,62679.0
15315,41667.0
15316,51615.0
15317,27865.0
15318,56364.0
15319,45625.0
15320,45405.0
15321,44453.0
15322,42965.0
15323,77093.0
15324,65993.0
15325,85833.0
15326,26535.0
15327,40804.0
15328,56667.0
15329,19683.0
15330,45825.0
15331,70417.0
15332,60625.0
15333,61250.0
15334,51705.0
15335,47059.0
15336,30488.0
15337,63750.0
15338,80240.0
15339,64000.0
15340,67218.0
15341,72143.0
15342,55929.0
15343,45602.0
15344,40833.0
15345,44167.0
15346,50833.0
15347,55694.0
15348,53795.0
15349,34821.0
15350,41689.0
15351,52153.0
15352,44464.0
15353,43750.0
15354,28650.0
15355,27586.0
15356,69375.0
15357,71250.0
15358,51289.0
15359,45655.0
15360,55214.0
15361,39276.0
15362,51196.0
15363,53922.0
15364,41875.0
15365,46167.0
15366,55625.0
15367,51964.0
15368,42315.0
15369,48101.0
15370,49868.0
15371,52813.0
15372,50956.0
15373,55820.0
15374,33050.0
15375,46815.0
15376,34074.0
15377,42875.0
15378,29094.0
15379,42551.0
15380,47813.0
15381,45781.0
15382,28911.0
15383,32692.0
15384,42665.0
15385,19915.0
15386,40435.0
15387,47446.0
15388,59375.0
15389,48750.0
15390,28563.0
15391,27875.0
15392,32988.0
15393,27714.0
15394,43721.0
15395,61058.0
15396,75179.0
15397,42171.0
15398,37598.0
15399,20761.0
15400,46094.0
15401,34044.0
15402,117167.0
15403,86364.0
15404,81107.0
15405,88952.0
15406,71250.0
15407,55469.0
15408,45294.0
15409,35192.0
15410,41005.0
15411,33750.0
15412,32375.0
15413,46964.0
15414,51875.0
15415,83639.0
15416,54000.0
15417,58333.0
15418,38594.0
15419,75202.0
15420,41750.0
15421,41989.0
15422,53676.0
15423,86161.0
15424,85040.0
15425,64926.0
15426,27031.0
15427,26577.0
15428,48333.0
15429,30972.0
15430,45938.0
15431,50216.0
15432,28750.0
15433,40298.0
15434,43689.0
15435,40156.0
15436,39103.0
15437,35224.0
15438,30066.0
15439,35417.0
15440,27871.0
15441,20395.0
15442,22500.0
15443,71332.0
15444,90167.0
15445,100488.0
15446,50750.0
15447,43857.0
15448,42750.0
15449,33529.0
15450,38036.0
15451,41389.0
15452,44515.0
15453,70313.0
15454,42422.0
15455,23362.0
15456,45547.0
15457,40481.0
15458,26397.0
15459,30724.0
15460,43688.0
15461,34760.0
15462,31078.0
15463,21987.0
15464,15765.0
15465,30145.0
15466,14549.0
15467,37067.0
15468,
15469,16167.0
15470,17264.0
15471,22526.0
15472,18553.0
15473,11809.0
15474,18232.0
15475,17364.0
15476,25710.0
15477,22773.0
15478,110833.0
15479,
15480,67341.0
15481,21223.0
15482,53919.0
15483,50264.0
15484,41722.0
15485,50781.0
15486,48375.0
15487,45813.0
15488,32813.0
15489,20000.0
15490,27596.0
15491,19024.0
15492,50110.0
15493,27813.0
15494,18198.0
15495,
15496,59609.0
15497,46439.0
15498,25653.0
15499,35547.0
15500,62031.0
15501,14509.0
15502,28068.0
15503,25123.0
15504,38807.0
15505,19231.0
15506,29821.0
15507,23605.0
15508,24920.0
15509,52366.0
15510,50697.0
15511,24688.0
15512,45526.0
15513,66365.0
15514,37993.0
15515,34808.0
15516,42375.0
15517,73105.0
15518,52656.0
15519,43167.0
15520,47404.0
15521,26867.0
15522,35602.0
15523,41802.0
15524,115714.0
15525,98103.0
15526,70560.0
15527,63092.0
15528,43542.0
15529,60991.0
15530,72639.0
15531,75703.0
15532,45096.0
15533,91190.0
15534,28381.0
15535,32500.0
15536,40000.0
15537,52813.0
15538,79607.0
15539,27370.0
15540,36017.0
15541,66500.0
15542,71583.0
15543,79077.0
15544,33148.0
15545,31856.0
15546,48125.0
15547,50850.0
15548,51217.0
15549,128563.0
15550,93929.0
15551,71888.0
15552,78929.0
15553,133646.0
15554,22025.0
15555,37669.0
15556,30121.0
15557,41806.0
15558,23893.0
15559,51458.0
15560,64925.0
15561,66885.0
15562,34617.0
15563,27462.0
15564,57847.0
15565,75764.0
15566,
15567,65625.0
15568,90956.0
15569,49625.0
15570,61650.0
15571,16750.0
15572,32012.0
15573,36429.0
15574,46935.0
15575,22071.0
15576,49872.0
15577,68750.0
15578,78580.0
15579,
15580,46779.0
15581,38125.0
15582,26150.0
15583,27639.0
15584,22111.0
15585,41136.0
15586,41359.0
15587,22902.0
15588,31042.0
15589,68125.0
15590,44866.0
15591,45833.0
15592,31136.0
15593,55481.0
15594,42500.0
15595,105724.0
15596,119609.0
15597,108036.0
15598,133438.0
15599,96213.0
15600,92000.0
15601,66550.0
15602,110463.0
15603,81250.0
15604,104464.0
15605,50781.0
15606,47708.0
15607,70817.0
15608,28958.0
15609,37813.0
15610,22217.0
15611,29857.0
15612,34817.0
15613,45750.0
15614,92872.0
15615,35000.0
15616,55000.0
15617,72411.0
15618,58667.0
15619,59531.0
15620,
15621,72917.0
15622,49167.0
15623,90083.0
15624,118833.0
15625,106500.0
15626,67813.0
15627,121528.0
15628,103233.0
15629,81406.0
15630,98558.0
15631,60372.0
15632,57212.0
15633,85357.0
15634,105625.0
15635,57774.0
15636,70066.0
15637,85765.0
15638,108224.0
15639,145347.0
15640,63229.0
15641,26278.0
15642,31343.0
15643,159917.0
15644,120588.0
15645,120089.0
15646,116042.0
15647,73462.0
15648,46715.0
15649,63967.0
15650,69231.0
15651,47686.0
15652,54091.0
15653,60216.0
15654,76719.0
15655,151500.0
15656,70481.0
15657,61098.0
15658,63938.0
15659,88333.0
15660,40045.0
15661,54158.0
15662,27583.0
15663,36477.0
15664,50156.0
15665,28523.0
15666,55250.0
15667,63259.0
15668,76130.0
15669,92387.0
15670,71761.0
15671,70144.0
15672,51528.0
15673,73438.0
15674,76528.0
15675,26066.0
15676,29310.0
15677,32670.0
15678,55924.0
15679,20707.0
15680,27176.0
15681,49044.0
15682,56016.0
15683,37522.0
15684,58304.0
15685,66736.0
15686,32313.0
15687,27625.0
15688,43125.0
15689,48369.0
15690,39279.0
15691,48815.0
15692,53051.0
15693,47969.0
15694,68045.0
15695,52109.0
15696,70139.0
15697,50042.0
15698,48542.0
15699,59693.0
15700,63500.0
15701,33981.0
15702,39012.0
15703,40086.0
15704,21250.0
15705,14386.0
15706,16489.0
15707,27188.0
15708,33537.0
15709,30878.0
15710,
15711,78914.0
15712,41818.0
15713,69274.0
15714,55324.0
15715,64031.0
15716,63793.0
15717,80800.0
15718,27118.0
15719,80938.0
15720,62212.0
15721,58750.0
15722,36034.0
15723,27390.0
15724,14073.0
15725,
15726,55446.0
15727,54028.0
15728,18981.0
15729,40505.0
15730,39887.0
15731,51545.0
15732,36250.0
15733,43860.0
15734,32969.0
15735,45125.0
15736,45804.0
15737,41023.0
15738,29905.0
15739,40833.0
15740,36530.0
15741,88824.0
15742,76250.0
15743,
15744,45266.0
15745,23477.0
15746,33832.0
15747,37969.0
15748,34250.0
15749,48065.0
15750,70972.0
15751,50486.0
15752,38777.0
15753,51818.0
15754,43250.0
15755,52448.0
15756,60764.0
15757,56492.0
15758,61875.0
15759,71912.0
15760,104412.0
15761,36161.0
15762,31875.0
15763,20052.0
15764,69531.0
15765,77151.0
15766,13780.0
15767,14333.0
15768,
15769,35893.0
15770,22193.0
15771,33942.0
15772,35145.0
15773,28889.0
15774,43266.0
15775,53304.0
15776,60938.0
15777,53802.0
15778,45556.0
15779,65690.0
15780,62961.0
15781,50250.0
15782,60263.0
15783,39861.0
15784,21150.0
15785,25333.0
15786,38438.0
15787,30216.0
15788,36691.0
15789,68750.0
15790,74274.0
15791,96205.0
15792,59325.0
15793,94886.0
15794,57629.0
15795,71250.0
15796,52383.0
15797,47546.0
15798,41310.0
15799,45000.0
15800,46439.0
15801,39048.0
15802,24669.0
15803,56563.0
15804,56103.0
15805,48188.0
15806,22297.0
15807,38625.0
15808,70913.0
15809,34712.0
15810,51927.0
15811,19561.0
15812,40158.0
15813,42396.0
15814,38563.0
15815,51048.0
15816,51179.0
15817,45869.0
15818,76835.0
15819,132406.0
15820,51662.0
15821,50580.0
15822,45089.0
15823,36214.0
15824,42131.0
15825,52074.0
15826,31354.0
15827,21162.0
15828,49298.0
15829,55000.0
15830,55125.0
15831,24688.0
15832,70714.0
15833,69150.0
15834,54650.0
15835,75417.0
15836,51953.0
15837,71875.0
15838,38125.0
15839,40888.0
15840,43778.0
15841,39208.0
15842,38967.0
15843,57649.0
15844,64150.0
15845,51406.0
15846,39216.0
15847,44180.0
15848,16379.0
15849,38229.0
15850,33000.0
15851,53555.0
15852,33404.0
15853,25217.0
15854,26583.0
15855,36172.0
15856,42600.0
15857,65742.0
15858,41796.0
15859,69028.0
15860,29833.0
15861,46585.0
15862,50696.0
15863,62083.0
15864,29625.0
15865,50174.0
15866,30265.0
15867,22473.0
15868,33000.0
15869,35709.0
15870,42614.0
15871,45975.0
15872,27396.0
15873,50342.0
15874,43291.0
15875,50545.0
15876,24712.0
15877,30826.0
15878,29702.0
15879,
15880,68333.0
15881,30651.0
15882,37589.0
15883,24357.0
15884,31154.0
15885,34881.0
15886,25000.0
15887,38058.0
15888,43261.0
15889,61055.0
15890,48500.0
15891,37933.0
15892,43125.0
15893,48077.0
15894,78056.0
15895,33111.0
15896,81154.0
15897,67782.0
15898,49770.0
15899,44079.0
15900,
15901,72262.0
15902,107764.0
15903,51729.0
15904,
15905,62333.0
15906,55357.0
15907,80859.0
15908,
15909,76250.0
15910,
15911,38542.0
15912,40833.0
15913,47109.0
15914,73558.0
15915,49886.0
15916,73456.0
15917,69583.0
15918,40781.0
15919,65556.0
15920,80909.0
15921,34545.0
15922,
15923,50985.0
15924,47500.0
15925,51806.0
15926,60909.0
15927,63611.0
15928,31413.0
15929,31351.0
15930,53846.0
15931,60147.0
15932,27222.0
15933,45395.0
15934,36750.0
15935,35030.0
15936,51833.0
15937,52559.0
15938,32045.0
15939,27794.0
15940,40592.0
15941,36316.0
15942,68214.0
15943,55703.0
15944,63015.0
15945,50250.0
15946,52829.0
15947,75363.0
15948,47865.0
15949,40463.0
15950,44191.0
15951,48750.0
15952,29955.0
15953,72946.0
15954,43448.0
15955,70455.0
15956,55139.0
15957,72589.0
15958,84318.0
15959,55806.0
15960,26151.0
15961,69100.0
15962,54688.0
15963,25764.0
15964,42214.0
15965,45893.0
15966,60648.0
15967,26225.0
15968,30556.0
15969,38125.0
15970,
15971,69483.0
15972,105987.0
15973,
15974,34643.0
15975,23889.0
15976,43281.0
15977,25417.0
15978,41042.0
15979,
15980,29063.0
15981,68125.0
15982,87054.0
15983,49279.0
15984,37708.0
15985,22917.0
15986,32167.0
15987,28705.0
15988,
15989,104214.0
15990,167083.0
15991,98669.0
15992,59894.0
15993,45718.0
15994,83092.0
15995,52188.0
15996,41827.0
15997,75982.0
15998,76557.0
15999,67026.0
16000,65595.0
16001,80463.0
16002,63250.0
16003,65086.0
16004,58636.0
16005,63382.0
16006,53056.0
16007,55801.0
16008,64352.0
16009,58926.0
16010,80938.0
16011,84509.0
16012,44598.0
16013,74394.0
16014,78158.0
16015,40452.0
16016,57516.0
16017,43977.0
16018,47458.0
16019,21047.0
16020,64073.0
16021,67664.0
16022,73409.0
16023,79299.0
16024,63690.0
16025,45948.0
16026,72303.0
16027,51716.0
16028,55298.0
16029,45482.0
16030,57147.0
16031,44167.0
16032,38042.0
16033,40833.0
16034,52982.0
16035,46500.0
16036,51917.0
16037,46563.0
16038,77375.0
16039,72045.0
16040,73750.0
16041,56929.0
16042,62614.0
16043,89760.0
16044,58214.0
16045,29083.0
16046,31270.0
16047,43547.0
16048,35795.0
16049,41569.0
16050,45246.0
16051,40200.0
16052,
16053,50074.0
16054,37135.0
16055,22569.0
16056,50255.0
16057,51541.0
16058,42500.0
16059,92292.0
16060,100909.0
16061,75107.0
16062,138750.0
16063,127266.0
16064,101875.0
16065,64191.0
16066,114779.0
16067,58750.0
16068,51083.0
16069,55611.0
16070,42643.0
16071,54327.0
16072,35673.0
16073,29639.0
16074,17745.0
16075,23011.0
16076,31638.0
16077,40833.0
16078,25955.0
16079,28220.0
16080,21136.0
16081,25457.0
16082,30917.0
16083,58040.0
16084,44716.0
16085,36094.0
16086,36442.0
16087,28567.0
16088,37589.0
16089,53145.0
16090,35614.0
16091,66000.0
16092,30475.0
16093,55795.0
16094,30677.0
16095,25750.0
16096,34500.0
16097,45673.0
16098,42105.0
16099,51528.0
16100,63839.0
16101,62295.0
16102,46740.0
16103,62381.0
16104,50726.0
16105,44679.0
16106,34625.0
16107,48833.0
16108,51620.0
16109,30721.0
16110,24779.0
16111,25833.0
16112,34263.0
16113,26537.0
16114,26776.0
16115,23906.0
16116,30000.0
16117,22905.0
16118,38125.0
16119,41635.0
16120,40641.0
16121,50345.0
16122,76563.0
16123,49643.0
16124,70096.0
16125,23839.0
16126,89324.0
16127,14167.0
16128,29667.0
16129,52333.0
16130,45708.0
16131,66343.0
16132,44861.0
16133,94155.0
16134,95395.0
16135,62930.0
16136,59171.0
16137,73152.0
16138,82396.0
16139,53050.0
16140,33750.0
16141,32063.0
16142,40030.0
16143,
16144,41637.0
16145,39643.0
16146,52250.0
16147,80769.0
16148,62721.0
16149,50673.0
16150,66909.0
16151,54318.0
16152,56875.0
16153,38531.0
16154,46063.0
16155,40046.0
16156,57422.0
16157,63210.0
16158,59605.0
16159,55231.0
16160,54274.0
16161,67635.0
16162,63125.0
16163,69000.0
16164,48000.0
16165,60000.0
16166,54196.0
16167,58875.0
16168,90208.0
16169,85329.0
16170,78456.0
16171,32465.0
16172,25833.0
16173,80625.0
16174,59145.0
16175,52619.0
16176,84391.0
16177,77969.0
16178,115511.0
16179,91563.0
16180,20019.0
16181,48571.0
16182,72679.0
16183,93125.0
16184,70114.0
16185,49063.0
16186,50096.0
16187,52273.0
16188,46854.0
16189,112188.0
16190,80492.0
16191,51821.0
16192,94602.0
16193,72414.0
16194,32987.0
16195,67000.0
16196,61304.0
16197,88125.0
16198,36170.0
16199,52150.0
16200,52745.0
16201,52031.0
16202,68906.0
16203,67250.0
16204,80833.0
16205,77969.0
16206,80134.0
16207,101667.0
16208,74609.0
16209,58550.0
16210,91042.0
16211,36786.0
16212,32206.0
16213,23131.0
16214,38750.0
16215,47125.0
16216,25612.0
16217,51146.0
16218,19432.0
16219,24813.0
16220,68153.0
16221,48205.0
16222,75236.0
16223,55921.0
16224,26300.0
16225,43825.0
16226,45950.0
16227,33636.0
16228,36365.0
16229,37401.0
16230,31250.0
16231,26544.0
16232,15156.0
16233,27250.0
16234,34933.0
16235,35958.0
16236,49545.0
16237,47386.0
16238,29387.0
16239,38977.0
16240,37125.0
16241,
16242,32596.0
16243,27500.0
16244,24125.0
16245,36696.0
16246,26364.0
16247,33472.0
16248,31250.0
16249,43636.0
16250,22821.0
16251,42206.0
16252,32964.0
16253,56108.0
16254,44861.0
16255,30663.0
16256,34280.0
16257,78285.0
16258,109914.0
16259,137232.0
16260,85167.0
16261,73200.0
16262,65625.0
16263,61250.0
16264,54583.0
16265,73494.0
16266,95833.0
16267,72112.0
16268,49500.0
16269,52576.0
16270,59000.0
16271,44554.0
16272,61042.0
16273,26066.0
16274,23750.0
16275,32443.0
16276,33295.0
16277,33611.0
16278,34479.0
16279,33977.0
16280,28860.0
16281,22444.0
16282,20851.0
16283,53790.0
16284,46803.0
16285,28223.0
16286,51741.0
16287,40938.0
16288,12057.0
16289,68911.0
16290,148750.0
16291,87583.0
16292,83162.0
16293,85944.0
16294,
16295,41107.0
16296,84464.0
16297,40435.0
16298,22917.0
16299,95448.0
16300,51322.0
16301,61208.0
16302,63750.0
16303,56288.0
16304,53167.0
16305,114668.0
16306,96410.0
16307,41453.0
16308,
16309,
16310,22075.0
16311,61149.0
16312,69514.0
16313,51304.0
16314,57517.0
16315,80182.0
16316,59250.0
16317,63217.0
16318,71483.0
16319,67431.0
16320,133409.0
16321,127708.0
16322,102386.0
16323,167039.0
16324,110481.0
16325,136184.0
16326,71429.0
16327,113000.0
16328,116862.0
16329,82134.0
16330,72981.0
16331,63125.0
16332,73542.0
16333,72313.0
16334,120750.0
16335,148558.0
16336,56771.0
16337,46891.0
16338,67188.0
16339,88244.0
16340,70469.0
16341,124076.0
16342,48824.0
16343,59631.0
16344,43922.0
16345,52422.0
16346,48867.0
16347,77434.0
16348,60625.0
16349,53958.0
16350,61744.0
16351,56583.0
16352,62000.0
16353,
16354,79643.0
16355,47500.0
16356,51419.0
16357,74741.0
16358,71957.0
16359,85082.0
16360,71702.0
16361,60357.0
16362,80972.0
16363,40411.0
16364,51740.0
16365,123029.0
16366,63355.0
16367,
16368,111111.0
16369,52283.0
16370,56545.0
16371,73977.0
16372,55625.0
16373,79417.0
16374,53375.0
16375,69549.0
16376,63500.0
16377,44609.0
16378,61923.0
16379,61146.0
16380,70179.0
16381,87000.0
16382,118478.0
16383,134063.0
16384,99808.0
16385,82500.0
16386,103715.0
16387,119583.0
16388,84053.0
16389,78958.0
16390,91953.0
16391,97679.0
16392,100391.0
16393,72353.0
16394,103571.0
16395,98500.0
16396,71750.0
16397,179327.0
16398,85806.0
16399,126471.0
16400,60048.0
16401,74185.0
16402,116250.0
16403,93375.0
16404,136250.0
16405,105143.0
16406,111726.0
16407,196944.0
16408,127250.0
16409,37629.0
16410,115272.0
16411,102639.0
16412,134844.0
16413,100625.0
16414,92803.0
16415,56058.0
16416,145917.0
16417,130708.0
16418,171875.0
16419,174934.0
16420,219091.0
16421,247917.0
16422,96078.0
16423,121094.0
16424,158375.0
16425,155417.0
16426,204464.0
16427,176250.0
16428,116332.0
16429,177667.0
16430,83631.0
16431,150577.0
16432,112214.0
16433,132857.0
16434,185724.0
16435,84544.0
16436,75083.0
16437,92338.0
16438,176923.0
16439,113100.0
16440,163700.0
16441,144239.0
16442,144647.0
16443,118856.0
16444,197917.0
16445,151250.0
16446,128000.0
16447,136250.0
16448,128819.0
16449,121691.0
16450,142986.0
16451,54079.0
16452,78116.0
16453,
16454,98269.0
16455,120901.0
16456,73080.0
16457,65417.0
16458,58065.0
16459,65729.0
16460,55513.0
16461,109219.0
16462,102589.0
16463,67315.0
16464,64632.0
16465,70179.0
16466,163472.0
16467,129167.0
16468,112917.0
16469,85313.0
16470,103068.0
16471,101736.0
16472,117695.0
16473,89051.0
16474,98929.0
16475,95714.0
16476,99524.0
16477,104194.0
16478,154821.0
16479,161250.0
16480,70441.0
16481,75486.0
16482,98906.0
16483,62689.0
16484,78542.0
16485,114250.0
16486,85227.0
16487,75375.0
16488,97763.0
16489,101224.0
16490,80542.0
16491,100402.0
16492,122514.0
16493,102500.0
16494,96985.0
16495,94688.0
16496,90938.0
16497,91343.0
16498,84500.0
16499,76541.0
16500,86979.0
16501,82566.0
16502,80694.0
16503,80469.0
16504,61154.0
16505,53484.0
16506,77461.0
16507,61553.0
16508,86250.0
16509,76563.0
16510,49088.0
16511,51000.0
16512,84531.0
16513,81300.0
16514,54022.0
16515,52639.0
16516,85524.0
16517,
16518,69353.0
16519,61682.0
16520,140682.0
16521,161250.0
16522,152533.0
16523,61148.0
16524,90739.0
16525,95636.0
16526,96406.0
16527,77206.0
16528,50325.0
16529,84242.0
16530,65323.0
16531,61375.0
16532,56979.0
16533,53389.0
16534,85465.0
16535,116250.0
16536,41843.0
16537,82321.0
16538,43077.0
16539,62500.0
16540,70820.0
16541,56683.0
16542,68112.0
16543,96250.0
16544,86696.0
16545,60237.0
16546,75945.0
16547,80750.0
16548,83500.0
16549,83149.0
16550,80550.0
16551,38984.0
16552,67900.0
16553,51946.0
16554,82986.0
16555,93750.0
16556,160197.0
16557,39205.0
16558,48981.0
16559,64417.0
16560,43353.0
16561,67625.0
16562,27406.0
16563,55117.0
16564,79000.0
16565,86875.0
16566,73750.0
16567,88421.0
16568,87857.0
16569,96205.0
16570,60909.0
16571,46322.0
16572,35469.0
16573,24559.0
16574,72284.0
16575,60781.0
16576,90417.0
16577,73036.0
16578,64044.0
16579,67963.0
16580,29911.0
16581,75259.0
16582,30109.0
16583,62039.0
16584,86833.0
16585,82183.0
16586,67768.0
16587,66250.0
16588,56797.0
16589,45227.0
16590,42400.0
16591,91504.0
16592,86310.0
16593,102308.0
16594,90938.0
16595,35438.0
16596,36520.0
16597,101510.0
16598,57778.0
16599,93611.0
16600,48750.0
16601,82426.0
16602,101393.0
16603,69063.0
16604,23533.0
16605,62321.0
16606,56439.0
16607,57500.0
16608,66098.0
16609,51915.0
16610,73558.0
16611,55000.0
16612,105417.0
16613,71653.0
16614,73214.0
16615,87083.0
16616,49148.0
16617,65256.0
16618,52907.0
16619,107434.0
16620,74116.0
16621,84625.0
16622,105417.0
16623,64805.0
16624,67212.0
16625,59712.0
16626,69676.0
16627,108529.0
16628,51813.0
16629,99545.0
16630,71250.0
16631,136458.0
16632,178750.0
16633,143355.0
16634,138565.0
16635,143690.0
16636,81827.0
16637,93235.0
