,geoid,race_white,race_black,race_american-indian,race_asian,race_native-hawaiian,race_other,race_multiracial
340,15000US060014203002,0.35593971631205673,0.018173758865248225,0.0008865248226950354,0.47606382978723405,0.015957446808510637,0.06515957446808511,0.0678191489361702
341,15000US060014203003,0.5160220994475138,0.1425414364640884,0.0022099447513812156,0.18342541436464088,0.0430939226519337,0.0,0.112707182320442
342,15000US060014204001,0.3868524689488034,0.017570433202059983,0.03938200545289306,0.3620115116631324,0.005755831566192063,0.047864283550439264,0.14056346561647987
343,15000US060014205001,0.566815144766147,0.02338530066815145,0.0033407572383073497,0.24832962138084633,0.0,0.008908685968819599,0.1492204899777283
344,15000US060014205002,0.5592269326683291,0.08291770573566085,0.0024937655860349127,0.17331670822942644,0.0,0.09102244389027432,0.09102244389027432
345,15000US060014206001,0.8683996750609261,0.0,0.0,0.12266450040617384,0.0,0.0,0.008935824532900082
346,15000US060014206002,0.7471783295711061,0.011286681715575621,0.0,0.11851015801354402,0.01805869074492099,0.0,0.10496613995485328
347,15000US060014206003,0.5373563218390804,0.018199233716475097,0.032567049808429116,0.19827586206896552,0.0,0.05076628352490421,0.16283524904214558
348,15000US060014211001,0.7989886219974716,0.0,0.0,0.1213653603034134,0.0,0.01390644753476612,0.06573957016434892
349,15000US060014211002,0.81006006006006,0.0045045045045045045,0.0,0.12912912912912913,0.0,0.024024024024024024,0.03228228228228228
350,15000US060014212001,0.8016528925619835,0.011570247933884297,0.01652892561983471,0.1024793388429752,0.0,0.03140495867768595,0.03636363636363636
351,15000US060014212002,0.8929306794783802,0.0,0.002745367192862045,0.0789293067947838,0.0,0.0,0.02539464653397392
352,15000US060014212003,0.7873303167420814,0.014705882352941176,0.0,0.04072398190045249,0.0,0.0,0.15723981900452488
353,15000US060014212004,0.8723098995695839,0.0,0.03156384505021521,0.09038737446197992,0.0,0.0,0.005738880918220947
354,15000US060014213001,0.8020618556701031,0.030927835051546393,0.0,0.0979381443298969,0.01134020618556701,0.026804123711340205,0.030927835051546393
355,15000US060014213002,0.8101960784313725,0.0988235294117647,0.0,0.058823529411764705,0.0,0.0,0.03215686274509804
356,15000US060014213003,0.7707865168539326,0.0,0.0,0.1393258426966292,0.0,0.011235955056179775,0.07865168539325842
357,15000US060014213004,0.8302354399008675,0.0,0.0,0.07187112763320942,0.0,0.01982651796778191,0.07806691449814127
358,15000US060014214001,0.7848222862632085,0.052833813640730067,0.002881844380403458,0.08357348703170028,0.0,0.02881844380403458,0.04707012487992315
359,15000US060014214002,0.8212634822804314,0.0,0.0,0.13713405238828968,0.0,0.0,0.04160246533127889
360,15000US060014215001,0.8286423841059603,0.07533112582781457,0.0,0.056291390728476824,0.0,0.02566225165562914,0.014072847682119206
361,15000US060014215002,0.7779527559055118,0.008661417322834646,0.0,0.12283464566929134,0.0,0.008661417322834646,0.08188976377952756
362,15000US060014215003,0.8910303928836175,0.0,0.0,0.0385470719051149,0.0,0.0,0.07042253521126761
363,15000US060014216001,0.7685589519650655,0.0,0.0,0.2074235807860262,0.0,0.0,0.024017467248908297
364,15000US060014216002,0.7811158798283262,0.02575107296137339,0.0,0.14334763948497853,0.0,0.0,0.04978540772532189
365,15000US060014216003,0.7011331444759207,0.014164305949008499,0.0,0.24787535410764872,0.036827195467422094,0.0,0.0
366,15000US060014216004,0.8326417704011065,0.024896265560165973,0.0,0.11479944674965421,0.0,0.02627939142461964,0.0013831258644536654
367,15000US060014217001,0.782950423216445,0.0,0.0,0.156590084643289,0.0,0.0024183796856106408,0.05804111245465538
368,15000US060014217002,0.5762897914379802,0.02305159165751921,0.008781558726673985,0.1668496158068057,0.0,0.10428100987925357,0.1207464324917673
369,15000US060014217003,0.7304015296367112,0.0,0.0057361376673040155,0.2323135755258126,0.0,0.009560229445506692,0.02198852772466539
370,15000US060014218001,0.7807692307692308,0.009615384615384616,0.0038461538461538464,0.175,0.0,0.0019230769230769232,0.028846153846153848
371,15000US060014218002,0.7504587155963303,0.04220183486238532,0.010091743119266056,0.12752293577981652,0.0,0.0,0.06972477064220184
372,15000US060014219001,0.7152230971128609,0.04199475065616798,0.013123359580052493,0.09711286089238845,0.015748031496062992,0.03280839895013123,0.08398950131233596
373,15000US060014219002,0.6076190476190476,0.08857142857142856,0.0,0.18761904761904763,0.0,0.040952380952380955,0.07523809523809524
374,15000US060014219003,0.7814702920443102,0.03423967774420947,0.0,0.10171198388721048,0.0,0.00906344410876133,0.07351460221550855
375,15000US060014219004,0.6775396085740913,0.06616961789375582,0.008387698042870456,0.15563839701770738,0.0,0.010251630941286114,0.08201304753028892
376,15000US060014220001,0.7767923133776792,0.09164818920916482,0.0,0.031781226903178125,0.0,0.014042867701404288,0.08573540280857354
377,15000US060014220002,0.4259776536312849,0.29748603351955305,0.0,0.12150837988826815,0.0,0.013966480446927373,0.14106145251396648
378,15000US060014221001,0.3948339483394834,0.17835178351783518,0.03198031980319803,0.22755227552275523,0.0,0.11931119311193111,0.04797047970479705
379,15000US060014221002,0.6478794642857143,0.14899553571428573,0.026785714285714284,0.07087053571428571,0.0,0.05022321428571429,0.05524553571428571
380,15000US060014222001,0.6767676767676768,0.08417508417508418,0.0,0.13973063973063973,0.017676767676767676,0.009259259259259259,0.0723905723905724
381,15000US060014222002,0.6189376443418014,0.07852193995381063,0.006158583525789068,0.10546574287913779,0.010007698229407237,0.07544264819091609,0.10546574287913779
382,15000US060014222003,0.6747437092264679,0.06337371854613234,0.0,0.17148182665424044,0.0,0.023299161230195712,0.06710158434296365
383,15000US060014223001,0.5664414414414415,0.03153153153153153,0.0,0.15090090090090091,0.0,0.0,0.2511261261261261
384,15000US060014223002,0.7312900926585887,0.029223093371347115,0.0,0.16393442622950818,0.0,0.03991446899501069,0.03563791874554526
385,15000US060014223003,0.6081946222791293,0.08322663252240717,0.0,0.19206145966709348,0.0,0.05825864276568502,0.05825864276568502
386,15000US060014224001,0.5632943568886629,0.0,0.0,0.3675648195221149,0.0,0.0,0.06914082358922216
387,15000US060014224002,0.5086119554204661,0.02127659574468085,0.0,0.3981762917933131,0.0,0.0,0.07193515704154002
388,15000US060014224003,0.6677497969130788,0.02843216896831844,0.0,0.17709179528838342,0.0,0.10641754670999187,0.020308692120227456
389,15000US060014225001,0.7082616179001722,0.022375215146299483,0.0025817555938037868,0.18330464716006883,0.0,0.0068846815834767644,0.076592082616179
390,15000US060014225002,0.5097312326227988,0.025949953660797033,0.0037071362372567192,0.29471733086190915,0.0,0.033364226135310475,0.13253012048192772
391,15000US060014225003,0.5929250263991552,0.02006335797254488,0.0021119324181626186,0.293558606124604,0.0021119324181626186,0.0454065469904963,0.04382259767687434
392,15000US060014226001,0.4847222222222222,0.025694444444444443,0.0,0.4027777777777778,0.0,0.03819444444444445,0.04861111111111111
393,15000US060014227001,0.675734494015234,0.007616974972796518,0.0,0.16104461371055495,0.0,0.04026115342763874,0.11534276387377584
394,15000US060014227002,0.628595600676819,0.009306260575296108,0.0,0.23688663282571912,0.0,0.07445008460236886,0.050761421319796954
395,15000US060014227003,0.5554760200429492,0.028274874731567645,0.004294917680744453,0.2809591982820329,0.0,0.07050823192555476,0.06048675733715104
396,15000US060014228001,0.35490830636461707,0.025674217907227615,0.0028047464940668823,0.47831715210355985,0.0015102481121898597,0.06429341963322546,0.07249190938511327
397,15000US060014228002,0.38923869490555235,0.02003434459072696,0.006868918145392101,0.4401831711505438,0.0,0.06868918145392101,0.07498568975386377
398,15000US060014228003,0.4086496028243601,0.0648720211827008,0.018093556928508385,0.4174757281553398,0.0,0.04457193292144748,0.04633715798764342
399,15000US060014229001,0.4677708146821844,0.019247985675917637,0.0,0.4431512981199642,0.0,0.019695613249776187,0.050134288272157566
400,15000US060014229002,0.37060931899641575,0.22043010752688172,0.0,0.35197132616487453,0.0,0.02007168458781362,0.036917562724014336
401,15000US060014230001,0.6298850574712643,0.07816091954022988,0.01264367816091954,0.18563218390804598,0.0,0.008620689655172414,0.08505747126436781
402,15000US060014230002,0.7167553191489362,0.013962765957446808,0.010638297872340425,0.13164893617021275,0.0,0.03324468085106383,0.09375
403,15000US060014230003,0.7921604375569735,0.0,0.0,0.1959890610756609,0.0,0.0,0.011850501367365542
404,15000US060014231001,0.5629804849201656,0.09816676522767594,0.0,0.19337670017740982,0.0,0.07628622117090479,0.06918982850384388
405,15000US060014231002,0.45246690734055356,0.10830324909747292,0.0,0.2695547533092659,0.0,0.02888086642599278,0.1407942238267148
406,15000US060014231003,0.396854764107308,0.21461609620721553,0.004625346901017576,0.19518963922294172,0.0,0.02960222016651249,0.15911193339500462
407,15000US060014231004,0.609375,0.11363636363636363,0.0,0.16051136363636365,0.0,0.014204545454545454,0.10227272727272728
408,15000US060014232001,0.45673758865248226,0.15319148936170213,0.0035460992907801418,0.05460992907801419,0.08156028368794327,0.10070921985815603,0.14964539007092198
409,15000US060014232002,0.47174770039421815,0.202365308804205,0.013140604467805518,0.07818659658344283,0.03350854139290407,0.10643889618922471,0.09461235216819974
410,15000US060014233001,0.33873986275733,0.46662507797878977,0.004366812227074236,0.11228945726762321,0.0,0.05489706799750468,0.023081721771678103
411,15000US060014233002,0.5596833130328868,0.26492082825822166,0.0054811205846528625,0.08708891595615104,0.0097442143727162,0.0,0.0730816077953715
412,15000US060014233003,0.5441176470588235,0.3190045248868778,0.048642533936651584,0.03959276018099547,0.0,0.021493212669683258,0.027149321266968326
413,15000US060014234001,0.7203065134099617,0.0,0.0,0.18869731800766285,0.0,0.012452107279693486,0.07854406130268199
414,15000US060014234002,0.6358267716535433,0.03937007874015748,0.0,0.13681102362204725,0.0,0.031496062992125984,0.15649606299212598
415,15000US060014234003,0.5322144017325392,0.229020032485111,0.0,0.08121277747698971,0.0,0.03248511099079589,0.12506767731456417
416,15000US060014234004,0.41797752808988764,0.2,0.00299625468164794,0.1895131086142322,0.0,0.0449438202247191,0.1445692883895131
417,15000US060014235001,0.5754560530679934,0.0945273631840796,0.022388059701492536,0.18325041459369817,0.0,0.08291873963515754,0.04145936981757877
418,15000US060014235002,0.5193370165745856,0.2265193370165746,0.0,0.07513812154696133,0.0,0.0,0.17900552486187846
419,15000US060014235003,0.6768027801911382,0.14074717636837533,0.0,0.1103388357949609,0.0,0.0,0.07211120764552563
420,15000US060014236011,0.7333781061114842,0.04365345869711216,0.0,0.12021490933512424,0.0,0.06581598388179986,0.036937541974479515
421,15000US060014236012,0.8155186064924782,0.028503562945368172,0.009501187648456057,0.0688836104513064,0.0,0.013460015835312747,0.06413301662707839
422,15000US060014236021,0.540133779264214,0.051839464882943144,0.0,0.342809364548495,0.0,0.016164994425863992,0.04905239687848383
423,15000US060014236022,0.33840052875082616,0.0,0.023132848645076007,0.5340383344348976,0.0,0.02247191011235955,0.08195637805684071
424,15000US060014236023,0.590782122905028,0.11173184357541899,0.01675977653631285,0.20065176908752327,0.01675977653631285,0.0,0.0633147113594041
425,15000US060014237001,0.5961084905660378,0.038325471698113206,0.02653301886792453,0.267688679245283,0.0,0.017099056603773585,0.054245283018867926
426,15000US060014237002,0.9030944625407166,0.0,0.0,0.08713355048859935,0.0,0.009771986970684038,0.0
427,15000US060014237003,0.6163575042158516,0.0008431703204047217,0.0,0.26475548060708265,0.0,0.03204047217537943,0.08600337268128162
428,15000US060014238001,0.7633477633477633,0.01443001443001443,0.0,0.20202020202020202,0.0,0.0,0.020202020202020204
429,15000US060014238002,0.8943488943488943,0.0,0.0,0.04914004914004914,0.006552006552006552,0.0,0.049959049959049956
430,15000US060014238003,0.8378143972246314,0.0,0.0,0.15871639202081528,0.0,0.003469210754553339,0.0
431,15000US060014239011,0.7709011943539631,0.12052117263843648,0.0,0.06948968512486428,0.0,0.033659066232356136,0.0054288816503800215
432,15000US060014239012,0.543756145526057,0.2182890855457227,0.0,0.09242871189773845,0.0,0.03736479842674533,0.10816125860373647
433,15000US060014239021,0.8378378378378378,0.005405405405405406,0.008108108108108109,0.06756756756756757,0.0,0.014864864864864866,0.06621621621621622
434,15000US060014239022,0.7342233009708737,0.044902912621359224,0.0,0.13349514563106796,0.0,0.03519417475728155,0.05218446601941747
435,15000US060014240011,0.5211864406779662,0.2997881355932203,0.001059322033898305,0.07097457627118645,0.0211864406779661,0.007415254237288136,0.07838983050847458
436,15000US060014240012,0.4664279319606088,0.19964189794091317,0.0026857654431512983,0.12623097582811102,0.0,0.13428827215756492,0.07072515666965085
437,15000US060014240013,0.544921875,0.1796875,0.0,0.03125,0.015625,0.1982421875,0.0302734375
438,15000US060014240014,0.27918781725888325,0.47292724196277497,0.008460236886632826,0.12521150592216582,0.0,0.08798646362098139,0.02622673434856176
439,15000US060014240021,0.3842364532019704,0.3891625615763547,0.015599343185550082,0.06732348111658457,0.0,0.027914614121510674,0.11576354679802955
440,15000US060014240022,0.41362530413625304,0.24979724249797242,0.0056772100567721,0.058394160583941604,0.0,0.170316301703163,0.10218978102189781
441,15000US060014251011,0.705685618729097,0.0,0.0,0.22408026755852842,0.0,0.0,0.07023411371237458
442,15000US060014251012,0.5774218154080855,0.10450038138825324,0.004576659038901602,0.2547673531655225,0.006102212051868803,0.0,0.05263157894736842
443,15000US060014251021,0.4257703081232493,0.09990662931839403,0.0,0.31932773109243695,0.03734827264239029,0.025210084033613446,0.09243697478991597
444,15000US060014251022,0.44660194174757284,0.04705003734129948,0.002987303958177745,0.4361463778939507,0.0,0.0,0.06721433905899925
445,15000US060014251023,0.517910447761194,0.10298507462686567,0.0,0.33432835820895523,0.0,0.025373134328358207,0.019402985074626865
446,15000US060014251031,0.5183776932826363,0.034220532319391636,0.0,0.3523447401774398,0.0,0.0,0.09505703422053231
447,15000US060014251032,0.515358361774744,0.038680318543799774,0.0,0.36177474402730375,0.0,0.007963594994311717,0.07622298065984073
448,15000US060014251033,0.3656609195402299,0.22485632183908047,0.08189655172413793,0.10704022988505747,0.0,0.09267241379310345,0.1278735632183908
449,15000US060014251041,0.35275754422476585,0.34599375650364206,0.004682622268470343,0.1462018730489074,0.0,0.09521331945889698,0.055150884495317375
450,15000US060014251042,0.4857539958304378,0.16608756080611536,0.014593467685892982,0.15983321751216123,0.0,0.05003474635163308,0.12369701181375956
451,15000US060014261001,0.8160158835208471,0.0,0.008603573792190603,0.09199205823957644,0.0,0.0,0.08338848444738584
452,15000US060014261002,0.8006872852233677,0.0,0.0,0.17353951890034364,0.0,0.0,0.02577319587628866
453,15000US060014261003,0.5858676207513417,0.03130590339892665,0.0,0.3085867620751342,0.0,0.0,0.0742397137745975
454,15000US060014261004,0.8010101010101011,0.0,0.0,0.15656565656565657,0.0,0.0,0.04242424242424243
455,15000US060014261005,0.6825396825396826,0.02619047619047619,0.0,0.21428571428571427,0.0,0.04126984126984127,0.03571428571428571
456,15000US060014261006,0.7776442307692307,0.0,0.0,0.17548076923076922,0.0,0.0,0.046875
457,15000US060014262001,0.7271573604060914,0.01649746192893401,0.0,0.21637055837563451,0.0,0.0,0.0399746192893401
458,15000US060014262002,0.697452229299363,0.010464058234758872,0.00272975432211101,0.17015468607825296,0.0,0.0,0.1191992720655141
459,15000US060014262003,0.6552028218694885,0.02204585537918871,0.0,0.12962962962962962,0.005291005291005291,0.009700176366843033,0.1781305114638448
460,15000US060014271001,0.6591760299625468,0.1254681647940075,0.010299625468164793,0.12265917602996254,0.009363295880149813,0.020599250936329586,0.052434456928838954
461,15000US060014271002,0.8511198945981555,0.0,0.0,0.09749670619235837,0.0,0.007905138339920948,0.043478260869565216
462,15000US060014271003,0.6749422632794457,0.03810623556581986,0.0,0.1945727482678984,0.01674364896073903,0.007505773672055427,0.06812933025404157
463,15000US060014272001,0.5886287625418061,0.10033444816053512,0.014492753623188406,0.19843924191750278,0.0,0.04013377926421405,0.057971014492753624
464,15000US060014272002,0.5036702428006776,0.015810276679841896,0.003952569169960474,0.27555053642010163,0.03613777526821005,0.04009034443817053,0.12478825522303783
465,15000US060014272003,0.3657754010695187,0.08342245989304813,0.029946524064171122,0.057754010695187166,0.11336898395721925,0.26737967914438504,0.08235294117647059
466,15000US060014272004,0.7303370786516854,0.0,0.0,0.15917602996254682,0.0,0.10112359550561797,0.009363295880149813
467,15000US060014272005,0.7733333333333333,0.22666666666666666,0.0,0.0,0.0,0.0,0.0
468,15000US060014273001,0.6684491978609626,0.014705882352941176,0.0,0.18716577540106952,0.0,0.030080213903743314,0.09959893048128342
469,15000US060014273002,0.37735849056603776,0.1275831087151842,0.0,0.4079065588499551,0.0,0.047619047619047616,0.039532794249775384
470,15000US060014273003,0.3202511773940345,0.13971742543171115,0.0,0.32888540031397173,0.01805337519623234,0.09576138147566719,0.09733124018838304
471,15000US060014273004,0.26160815402038506,0.01245753114382786,0.04756511891279728,0.6489241223103058,0.0,0.0,0.02944507361268403
472,15000US060014273005,0.19938650306748465,0.14263803680981596,0.006134969325153374,0.504601226993865,0.0,0.0,0.147239263803681
473,15000US060014276001,0.31808199121522696,0.22291361639824306,0.0,0.37957540263543194,0.01281112737920937,0.01171303074670571,0.05490483162518302
474,15000US060014276002,0.23666092943201378,0.2646299483648881,0.0,0.3506884681583477,0.0,0.05421686746987952,0.09380378657487091
475,15000US060014276003,0.2268188302425107,0.23823109843081314,0.0,0.2796005706134094,0.05706134094151213,0.0,0.19828815977175462
476,15000US060014277001,0.33144796380090497,0.20927601809954752,0.0,0.40384615384615385,0.0,0.004524886877828055,0.05090497737556561
477,15000US060014277002,0.6012058570198106,0.04866494401378122,0.0,0.16236003445305772,0.005598621877691645,0.10077519379844961,0.08139534883720931
478,15000US060014277003,0.5781544256120528,0.0743879472693032,0.0,0.13559322033898305,0.0,0.047080979284369114,0.1647834274952919
479,15000US060014277004,0.7644970414201183,0.0378698224852071,0.0,0.17159763313609466,0.0,0.015384615384615385,0.010650887573964497
480,15000US060014278001,0.4948064211520302,0.10859301227573183,0.0169971671388102,0.29933899905571293,0.0,0.009442870632672332,0.0708215297450425
481,15000US060014278002,0.8391393442622951,0.0430327868852459,0.0,0.05430327868852459,0.0,0.0,0.06352459016393443
482,15000US060014278003,0.7095046854082999,0.0,0.0,0.15796519410977242,0.0,0.0,0.13253012048192772
483,15000US060014278004,0.48875,0.02,0.0,0.3275,0.01125,0.04875,0.10375
484,15000US060014278005,0.4706362153344209,0.022838499184339316,0.0,0.2838499184339315,0.0,0.061174551386623165,0.16150081566068517
485,15000US060014279001,0.45454545454545453,0.09681227863046045,0.0,0.3364817001180638,0.0,0.04604486422668241,0.06611570247933884
486,15000US060014279002,0.633518776077886,0.0,0.009735744089012517,0.19680111265646733,0.0,0.09109874826147427,0.06884561891515995
487,15000US060014279003,0.6359773371104815,0.1048158640226629,0.0,0.15864022662889518,0.0,0.046742209631728045,0.053824362606232294
488,15000US060014279004,0.5588723051409619,0.16749585406301823,0.011608623548922056,0.16749585406301823,0.0,0.0,0.0945273631840796
489,15000US060014279005,0.33396464646464646,0.1919191919191919,0.0,0.3333333333333333,0.0,0.010732323232323232,0.13005050505050506
490,15000US060014280001,0.44648829431438125,0.056856187290969896,0.0,0.23745819397993312,0.0,0.21739130434782608,0.04180602006688963
491,15000US060014280002,0.41914191419141916,0.08498349834983498,0.0,0.38531353135313534,0.0,0.010726072607260726,0.09983498349834984
492,15000US060014281001,0.5712545676004872,0.020097442143727162,0.0,0.27344701583434833,0.011571254567600487,0.045676004872107184,0.0779537149817296
493,15000US060014281002,0.7637947725072604,0.0,0.0,0.09777347531461762,0.008712487899322363,0.05808325266214908,0.07163601161665054
494,15000US060014281003,0.5501222493887531,0.037489812550937245,0.0,0.2469437652811736,0.0,0.06519967400162999,0.10024449877750612
495,15000US060014281004,0.7700534759358288,0.009625668449197862,0.0053475935828877,0.18074866310160428,0.0,0.012834224598930482,0.0213903743315508
496,15000US060014282001,0.6598946576373212,0.033860045146726865,0.0,0.218209179834462,0.018811136192626036,0.04740406320541761,0.0218209179834462
497,15000US060014282002,0.618995633187773,0.07478165938864628,0.0,0.2625545851528384,0.009279475982532752,0.01146288209606987,0.02292576419213974
498,15000US060014282003,0.43119266055045874,0.1720183486238532,0.0,0.16628440366972477,0.0,0.1628440366972477,0.0676605504587156
499,15000US060014282004,0.4323248407643312,0.03821656050955414,0.0,0.392515923566879,0.0,0.03980891719745223,0.09713375796178345
500,15000US060014282005,0.8161904761904762,0.0,0.0,0.1419047619047619,0.0,0.0,0.0419047619047619
501,15000US060014283011,0.3500889679715303,0.02001779359430605,0.0,0.476423487544484,0.0,0.045373665480427046,0.10809608540925267
502,15000US060014283012,0.4942528735632184,0.03065134099616858,0.0,0.39080459770114945,0.0,0.0,0.0842911877394636
503,15000US060014283013,0.5825242718446602,0.09223300970873786,0.0,0.19174757281553398,0.0,0.0,0.13349514563106796
504,15000US060014283014,0.22264942327857393,0.0,0.003844809507165327,0.6459279972037749,0.0,0.06606081789584062,0.06151695211464523
505,15000US060014283021,0.31349840255591055,0.06150159744408946,0.0,0.49640575079872207,0.0,0.01437699680511182,0.11421725239616613
506,15000US060014283022,0.5878712871287128,0.022277227722772276,0.0,0.3131188118811881,0.027227722772277228,0.0,0.04950495049504951
507,15000US060014283023,0.5188927943760984,0.03031634446397188,0.0,0.34182776801405973,0.0,0.09446397188049209,0.014499121265377855
508,15000US060014284001,0.5112895132965379,0.07576517812343202,0.011038635223281485,0.2754641244355243,0.0,0.07325639739086803,0.053186151530356246
509,15000US060014284002,0.4956521739130435,0.0,0.011956521739130435,0.4043478260869565,0.020652173913043477,0.042391304347826085,0.025
510,15000US060014284003,0.5863453815261044,0.07563587684069611,0.0,0.30856760374832665,0.0,0.00535475234270415,0.024096385542168676
511,15000US060014285001,0.4157486740106079,0.04079967360261118,0.0,0.3929008567931457,0.0032639738882088943,0.03508771929824561,0.11219910240718074
512,15000US060014285002,0.7546628407460545,0.027259684361549498,0.0,0.07317073170731707,0.0,0.08608321377331421,0.058823529411764705
513,15000US060014286001,0.36939629408248653,0.0968320382546324,0.010759115361625823,0.46443514644351463,0.0,0.0017931858936043037,0.05678421996413628
514,15000US060014286002,0.5621052631578948,0.12210526315789473,0.035789473684210524,0.12842105263157894,0.0,0.0,0.15157894736842106
515,15000US060014286003,0.4318813716404078,0.10936051899907322,0.006487488415199258,0.27803521779425394,0.0,0.021316033364226137,0.15291936978683968
516,15000US060014287001,0.3360027855153203,0.108983286908078,0.0,0.5010445682451253,0.0017409470752089136,0.018454038997214484,0.03377437325905292
517,15000US060014287002,0.4214876033057851,0.27798647633358375,0.010518407212622089,0.08189331329827197,0.04658151765589782,0.09767092411720511,0.0638617580766341
518,15000US060014301011,0.36440030557677616,0.015278838808250574,0.006875477463712758,0.5721925133689839,0.0,0.0,0.04125286478227655
519,15000US060014301012,0.4837494112105511,0.008478568064060292,0.0,0.47150259067357514,0.0,0.0263777673104098,0.009891662741403674
520,15000US060014301013,0.35519733185102836,0.03668704836020011,0.0,0.4733185102834908,0.009171762090050028,0.014452473596442469,0.11117287381878821
521,15000US060014301021,0.7036870503597122,0.03192446043165468,0.0035971223021582736,0.1843525179856115,0.0,0.022032374100719423,0.05440647482014389
522,15000US060014302001,0.6652519893899205,0.034482758620689655,0.007427055702917772,0.20583554376657826,0.0005305039787798408,0.0493368700265252,0.03713527851458886
523,15000US060014302002,0.6716577540106952,0.0,0.044919786096256686,0.19037433155080213,0.0,0.0,0.09304812834224599
524,15000US060014302003,0.8323057953144266,0.040690505548705305,0.0,0.10727496917385944,0.0,0.0,0.01972872996300863
525,15000US060014302004,0.7850182704019488,0.0,0.008526187576126675,0.1425091352009744,0.0,0.06394640682095006,0.0
526,15000US060014302005,0.6526610644257703,0.021708683473389355,0.01330532212885154,0.24019607843137256,0.0,0.028011204481792718,0.04411764705882353
527,15000US060014303001,0.587149187592319,0.003692762186115214,0.01624815361890694,0.20457902511078285,0.0,0.0982274741506647,0.09010339734121123
528,15000US060014303002,0.4993103448275862,0.29310344827586204,0.0,0.14482758620689656,0.0,0.00896551724137931,0.05379310344827586
529,15000US060014303003,0.7204301075268817,0.0,0.0,0.1827956989247312,0.0,0.0967741935483871,0.0
530,15000US060014304001,0.6770114942528735,0.0,0.0,0.15747126436781608,0.011494252873563218,0.022988505747126436,0.1310344827586207
531,15000US060014304002,0.6149471974004874,0.00487408610885459,0.0,0.32656376929325753,0.0,0.010560519902518278,0.04305442729488221
532,15000US060014305001,0.5475524475524476,0.21293706293706294,0.004545454545454545,0.19685314685314687,0.0013986013986013986,0.02727272727272727,0.00944055944055944
533,15000US060014305002,0.4034090909090909,0.12286931818181818,0.015625,0.24076704545454544,0.016335227272727272,0.06392045454545454,0.13707386363636365
534,15000US060014305003,0.4438687392055268,0.15716753022452504,0.0,0.20898100172711573,0.08520437535981577,0.061600460564191134,0.04317789291882556
535,15000US060014306001,0.5302593659942363,0.0,0.0,0.16714697406340057,0.026897214217098942,0.07108549471661864,0.20461095100864554
536,15000US060014306002,0.6229022704837117,0.03060217176702863,0.008884501480750246,0.17769002961500494,0.07403751233958539,0.0,0.08588351431391905
537,15000US060014306003,0.4260355029585799,0.15154503616042078,0.0,0.36489151873767256,0.0,0.0009861932938856016,0.05654174884944116
538,15000US060014306004,0.7112299465240641,0.0010695187165775401,0.0,0.2545454545454545,0.0,0.0010695187165775401,0.03208556149732621
539,15000US060014307001,0.7763975155279503,0.058385093167701865,0.0,0.03975155279503106,0.0,0.040993788819875775,0.084472049689441
540,15000US060014307002,0.5887191539365453,0.04759106933019976,0.0,0.24676850763807284,0.0,0.005287896592244419,0.11163337250293771
541,15000US060014307003,0.8248877485567672,0.0012828736369467607,0.0,0.11930724823604875,0.0,0.025016035920461834,0.029506093649775498
542,15000US060014308001,0.5343618513323983,0.0,0.0,0.16129032258064516,0.0,0.270687237026648,0.033660589060308554
543,15000US060014308002,0.813126709206928,0.024612579762989972,0.0,0.14767547857793983,0.0,0.0,0.014585232452142206
544,15000US060014308003,0.6242696629213483,0.006741573033707865,0.029662921348314608,0.1797752808988764,0.01662921348314607,0.028764044943820226,0.11415730337078651
545,15000US060014308004,0.537063605930177,0.0234337637494022,0.006217120994739359,0.3912003825920612,0.018651362984218076,0.005738880918220947,0.017694882831181254
546,15000US060014309001,0.5854678515420805,0.11500261369576581,0.02247778358599059,0.14218504966021955,0.004704652378463147,0.0705697856769472,0.059592263460533194
547,15000US060014309002,0.5384869507763462,0.13908159894284772,0.002642880740006607,0.18202841096795508,0.004955401387512388,0.06475057813016187,0.06805417905517014
548,15000US060014310001,0.6663542642924086,0.038425492033739454,0.0,0.22586691658856609,0.01218369259606373,0.007497656982193065,0.04967197750702906
549,15000US060014310002,0.5859154929577465,0.024788732394366197,0.0,0.23605633802816903,0.03549295774647887,0.01915492957746479,0.09859154929577464
550,15000US060014311001,0.6087624903920061,0.08378170637970792,0.0,0.14066102997694083,0.0,0.06764027671022291,0.09915449654112221
551,15000US060014311002,0.5854007633587787,0.13454198473282442,0.0,0.08587786259541985,0.02099236641221374,0.07776717557251908,0.09541984732824428
552,15000US060014312001,0.6514598540145985,0.030109489051094892,0.0,0.2728102189781022,0.0,0.03193430656934307,0.013686131386861315
553,15000US060014312002,0.4936367142306209,0.2348630929425376,0.022753567296567682,0.1392209795603548,0.0,0.014654839953721558,0.09487080601619745
554,15000US060014312003,0.6509161041465766,0.10800385728061716,0.0,0.1880424300867888,0.007232401157184185,0.011571841851494697,0.034233365477338476
555,15000US060014321001,0.39010282776349614,0.16388174807197944,0.009640102827763496,0.14138817480719795,0.0,0.1928020565552699,0.10218508997429306
556,15000US060014321002,0.3205240174672489,0.262882096069869,0.0,0.25851528384279476,0.0,0.06462882096069869,0.09344978165938865
557,15000US060014321003,0.7006109979633401,0.06619144602851323,0.0,0.1109979633401222,0.0,0.024439918533604887,0.09775967413441955
